ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
Q8N9Z2,14,1,0,0,0,0,0,1,1,0
O94986,30,1,1,0,1,0,1,0,0,0
Q9BY43,6,1,1,0,0,1,0,0,0,0
P53567,3,1,1,0,0,0,0,0,1,0
P30260,13,1,1,0,0,0,0,0,0,0
Q9HCU0,52,1,1,0,1,0,0,1,1,1
P26842,5,1,1,0,0,0,0,0,0,0
Q92903,10,1,0,0,0,0,1,0,1,0
Q8N6G5,6,0,1,0,1,0,0,0,1,1
C9J302,7,1,1,0,0,0,0,0,0,0
A6NGY3,2,0,1,0,0,0,0,0,0,0
O60308,10,1,1,0,1,0,0,0,1,0
Q5T280,2,1,0,0,1,0,0,0,0,0
Q6P047,3,1,1,0,0,0,0,0,0,0
A8MXV6,10,1,1,0,0,0,1,1,0,0
Q8N6U2,11,1,1,0,0,0,1,1,1,1
P08571,7,0,1,0,0,0,0,0,1,0
Q9H3J6,3,1,1,0,0,0,0,0,0,0
Q96LP6,11,1,1,0,0,0,1,0,0,0
P32246,13,1,1,0,0,0,0,0,0,1
Q5QGZ9,11,1,1,0,1,0,0,0,0,0
P02748,10,1,1,0,1,0,0,0,0,1
Q8NAA6,9,1,0,0,0,1,0,0,0,0
Q8N999,3,0,0,0,1,0,1,0,1,0
A8K5M9,10,1,1,0,0,0,0,0,0,0
P16562,2,1,0,0,0,0,1,0,0,0
Q8IUY3,8,1,1,0,0,0,0,0,0,0
Q58FF6,9,1,1,0,0,0,0,0,0,0
P09341,2,1,0,0,0,0,0,0,1,0
Q8IUC2,2,1,0,0,0,0,1,0,0,0
Q9Y241,2,1,0,0,0,0,0,0,0,0
Q93099,4,1,1,0,0,1,0,0,1,0
Q9HCC6,10,1,1,0,0,0,0,1,1,0
Q14469,7,1,1,0,1,0,0,0,0,0
Q9H8Q6,1,1,0,0,0,0,0,0,0,0
P17509,6,1,1,0,0,0,0,0,0,0
Q92826,4,1,0,0,0,0,0,0,0,1
A0A0A0MS14,3,1,0,0,0,0,0,0,0,1
P0DMV8,21,1,1,0,0,1,0,1,1,0
P19622,18,1,1,0,1,0,0,1,1,0
Q9UJC3,14,1,1,0,1,0,0,0,0,1
P26583,17,1,0,0,1,1,0,0,1,0
B2RXH8,16,1,1,0,1,1,0,0,1,1
Q8IZJ0,4,1,1,0,0,0,1,0,1,0
O60573,5,1,1,0,0,0,0,0,0,0
P01871,12,1,1,0,0,0,0,0,1,0
Q9GZX6,4,0,1,0,0,0,1,0,0,0
Q969P0,11,1,1,0,0,1,1,0,1,0
P22692,5,1,1,0,0,0,0,1,0,0
O60725,3,0,1,0,1,0,1,0,0,0
Q9UPT6,28,1,1,0,1,0,0,0,1,1
P13612,20,1,1,0,1,0,0,0,0,1
Q96J02,25,1,1,0,0,0,0,0,0,0
P04259,20,1,1,0,0,1,0,0,1,0
Q2LD37,161,1,1,0,1,0,0,1,1,1
Q8TEX9,9,1,1,0,0,0,0,0,0,1
P22459,12,1,1,0,0,0,1,0,0,1
Q96CX2,12,1,1,0,0,0,0,1,1,0
Q9BY66,19,1,1,0,1,0,1,0,0,1
Q3SYF9,2,0,0,0,0,0,0,1,1,0
P07195,11,1,1,0,1,1,0,0,0,0
Q96FV0,11,1,1,0,0,0,0,0,1,0
Q8TCA0,6,1,1,0,1,0,0,0,1,0
Q15048,3,1,0,0,0,0,0,0,0,0
Q8N485,3,1,1,0,0,0,0,0,0,0
Q86Y78,5,1,1,0,0,0,1,0,0,1
Q8IXW0,12,1,1,0,0,0,0,0,0,0
Q99732,2,0,1,0,0,0,0,1,0,0
Q6UB28,4,1,1,0,1,0,0,0,0,0
P61968,3,0,1,0,0,0,0,0,0,0
Q8IWU2,53,1,1,0,0,0,1,0,0,1
Q7Z434,11,1,1,0,0,0,0,0,1,0
C9JSJ3,26,1,1,0,0,0,0,1,0,0
Q16655,10,1,0,0,0,0,1,1,0,0
P41279,11,1,1,0,1,1,0,0,1,0
Q96DS6,3,1,1,0,0,0,0,0,0,0
Q9P0L2,30,1,1,0,0,0,0,0,1,0
Q8NDY4,5,1,1,0,0,0,0,0,1,0
Q86UE6,6,0,1,0,0,0,1,0,0,0
Q96JY0,14,1,1,0,0,0,0,0,1,0
A6NJ78,3,1,1,0,0,0,0,0,0,0
Q9BXW4,3,1,1,0,0,0,0,0,0,0
Q8N4P3,5,1,0,0,0,1,0,0,0,1
Q6NVV0,3,1,0,0,0,0,0,0,0,0
Q8TCB7,4,1,1,0,0,0,0,0,0,0
L0R8F8,1,0,0,0,0,1,0,0,0,0
Q8NCR3,5,1,1,0,0,0,0,0,0,1
Q504T8,29,1,1,0,1,0,0,1,1,0
Q5U5Q3,32,1,1,0,1,0,0,1,0,1
Q96T58,157,1,1,0,1,0,0,0,1,0
O75121,15,1,1,0,1,0,0,0,0,0
P20645,7,1,1,0,0,0,0,0,0,1
O95297,14,1,1,0,0,0,0,0,1,0
Q96LB0,3,1,1,0,0,0,0,0,0,1
O15375,4,1,1,0,0,0,0,0,0,0
Q8IWI9,106,1,1,0,1,0,0,1,1,1
P15941,19,1,1,0,0,0,1,0,0,1
O43312,24,1,1,0,0,0,0,1,1,0
Q2M296,4,1,1,0,0,0,0,0,0,0
Q13505,19,1,0,1,0,0,0,1,0,1
A0A0U1RRE5,3,0,1,0,0,0,1,1,0,0
Q8IZF0,19,1,1,0,1,0,0,0,1,1
Q6NZ67,10,1,1,0,0,0,0,1,1,1
B0I1T2,10,1,1,0,1,0,0,0,0,0
Q14324,20,1,1,0,1,1,0,0,1,0
P0CAP1,8,1,0,0,1,0,0,0,0,0
Q86YV6,8,1,1,0,1,0,0,0,1,0
Q17RQ9,12,1,1,0,1,0,0,1,0,1
P01185,7,1,1,0,0,0,0,1,1,1
Q86Y39,1,0,0,0,0,0,0,0,0,1
Q8NG66,13,1,1,0,0,0,0,0,1,0
Q9GZP1,12,1,1,0,1,0,1,1,0,1
Q9BSD7,3,0,1,0,0,1,0,0,0,0
Q7Z4S6,37,1,1,0,0,1,0,0,0,1
Q52LG2,7,1,1,0,0,0,1,1,0,0
P29622,7,1,1,0,1,0,0,0,0,1
Q86UK5,15,1,1,0,1,0,0,0,1,1
Q5T7P3,19,0,1,0,0,0,1,1,0,0
O95970,4,0,1,0,0,0,0,0,1,0
Q569H4,7,1,1,0,1,0,0,0,0,0
Q8N6Y2,16,1,1,0,1,1,1,0,1,0
Q96QE4,16,1,1,0,1,0,0,0,0,1
Q9HCJ2,14,1,1,0,1,0,0,0,1,1
Q6PJG9,17,1,1,0,0,0,0,0,1,0
Q5JTD7,5,1,1,0,0,0,0,0,0,1
Q9NQ29,2,1,0,0,0,0,0,0,0,0
P16581,18,1,1,0,1,0,1,0,0,0
P33241,17,1,1,0,0,1,0,0,0,0
Q16706,10,1,1,0,0,0,0,0,0,0
P53582,3,1,1,0,0,0,0,0,0,0
O60476,2,1,1,0,0,0,0,0,0,0
Q6ZRQ5,16,1,1,0,0,0,1,0,1,1
O15457,18,1,1,0,0,0,0,0,0,0
Q10713,11,1,1,0,1,1,0,0,1,0
Q86VF5,5,0,1,0,0,0,0,0,1,0
A0A3B3IT52,3,0,1,0,1,0,0,0,0,0
Q99583,18,1,1,0,1,0,0,0,1,1
P0C860,18,1,1,0,1,0,0,1,0,1
Q86SM5,1,1,0,0,0,0,0,0,0,0
Q9NZJ7,8,1,1,0,0,0,1,0,1,0
Q9ULD2,58,1,1,0,1,0,0,1,0,0
Q9Y4B5,87,1,1,0,1,0,0,1,1,1
Q6NSW7,10,1,1,0,0,0,1,0,0,0
Q9BTE0,1,1,0,0,0,0,0,0,0,0
P41271,2,1,1,0,0,0,0,0,0,0
P10243,34,1,1,0,1,1,0,0,0,0
Q9Y6C9,6,0,1,0,0,0,1,1,0,0
Q9H1M0,2,1,1,0,0,0,0,0,0,0
P50539,10,1,1,0,0,0,0,0,0,0
Q13506,12,1,0,0,1,0,0,0,0,0
P23409,2,0,1,0,0,0,0,0,1,0
Q86UY6,4,0,1,0,0,0,1,0,0,0
Q8WX92,6,1,1,0,0,0,0,0,0,1
A0A5F9ZHS7,7,1,0,0,0,0,0,0,1,0
P08651,27,1,1,0,1,0,0,0,1,0
Q00604,1,0,0,0,0,0,0,0,1,0
Q504Y2,12,1,1,0,0,0,0,1,1,0
Q9NTG1,38,1,1,0,1,0,1,0,1,1
Q16649,23,1,1,0,1,0,0,0,0,0
P36873,3,1,1,0,0,0,0,0,1,0
Q9NWW9,1,0,0,0,1,0,0,0,0,0
A8MXV4,6,1,1,0,0,0,0,0,1,0
Q96EP9,10,1,1,0,1,0,0,0,0,0
Q96RS6,3,0,1,0,0,0,0,0,0,0
Q9NWW6,4,1,1,0,0,0,1,0,0,0
Q9Y2I2,8,1,1,0,1,0,0,1,0,0
O60285,24,1,0,0,1,0,0,0,0,0
Q6X4W1,14,1,1,0,1,0,0,0,0,1
Q8NGB6,2,0,1,0,0,0,1,0,0,0
Q8NGS2,2,1,1,0,0,0,0,0,0,0
Q8NH50,3,0,1,0,0,0,0,0,0,0
P0CE72,1,1,0,0,0,0,0,0,0,0
A6NMU1,2,0,1,0,1,0,0,0,0,0
Q969Q6,8,1,1,0,1,0,0,0,1,0
Q8NGS8,1,0,1,0,0,0,0,0,0,0
Q8NGJ8,5,0,1,0,0,0,0,0,0,1
Q6IFG1,1,0,1,0,0,0,0,0,0,0
Q8NGP9,2,0,1,0,0,0,0,0,1,0
Q8NGQ4,3,0,1,0,0,0,0,0,0,1
Q8N127,2,0,1,0,0,0,0,0,0,1
Q9GZK7,3,0,1,0,0,0,1,0,0,1
O95747,13,1,1,0,1,0,1,0,0,0
P61366,7,1,1,0,0,0,0,0,0,0
Q15257,7,1,1,0,0,0,0,0,0,1
O00408,11,1,1,0,1,0,1,0,0,1
Q56P42,2,0,1,0,0,0,0,1,0,0
Q8NGH6,2,0,1,0,0,0,0,0,0,1
Q8NCC3,5,1,1,0,0,0,0,0,0,0
P40426,8,1,1,0,0,1,0,0,0,0
Q15366,7,1,1,0,0,0,0,0,0,0
P25116,9,1,1,0,0,0,0,0,0,1
O14832,3,0,1,0,1,1,0,0,0,0
Q9BZM2,10,1,1,0,0,0,0,1,0,0
Q9Y5E4,8,1,1,0,1,0,1,0,0,0
Q9UN75,16,1,1,0,0,0,0,0,1,1
Q6KB66,9,1,0,0,1,0,1,0,0,0
P46013,159,1,1,1,1,0,0,0,1,1
Q9NQT8,49,1,1,0,1,0,0,1,1,1
Q96T54,4,1,1,0,0,0,0,0,0,1
Q9BYP8,8,0,0,0,0,0,1,1,0,0
P60411,34,0,1,0,0,0,0,1,0,0
Q9H2S1,24,1,1,0,1,0,1,1,0,0
Q3LI59,11,0,1,0,0,0,1,1,1,0
P23276,15,1,1,0,0,0,0,0,1,1
Q13887,17,1,1,0,1,0,0,1,0,0
O60303,62,1,1,0,1,0,1,0,0,0
Q8NEZ4,158,1,1,0,1,1,0,1,1,1
P06732,8,1,1,0,0,1,0,0,1,0
P42167,24,1,1,0,1,1,0,0,1,0
Q5T753,19,0,1,0,0,0,1,1,0,0
Q9BRS8,24,1,1,0,0,0,0,0,0,1
Q5T754,19,0,1,0,0,0,1,1,0,0
Q05C16,14,1,1,0,0,0,0,0,1,1
Q8ND94,5,1,1,0,0,0,0,0,0,1
Q8ND56,21,1,1,0,0,0,0,0,1,1
Q8ND30,23,1,1,0,1,0,0,0,1,1
Q9NZU5,6,1,1,0,0,0,1,0,1,1
Q68DH5,13,1,1,0,0,0,1,0,0,1
Q9BUE0,3,1,1,0,0,0,0,0,0,0
Q6P9B6,8,1,1,0,0,0,1,0,0,1
Q9Y5V3,24,1,1,0,0,0,1,0,1,1
O00187,3,1,0,0,0,0,0,0,0,0
O95243,18,1,1,0,1,0,0,0,0,0
Q0VG99,10,1,0,0,0,0,0,1,0,1
Q9BUU2,6,1,1,1,0,0,0,0,0,0
P55082,6,1,1,0,0,0,0,0,0,0
O95396,5,1,1,0,0,0,0,0,0,0
Q16653,4,1,1,0,1,0,0,0,0,1
Q9Y5U8,2,0,0,0,1,1,0,0,0,0
O15403,8,1,1,0,0,0,1,0,0,0
P98088,156,1,1,0,0,0,0,1,1,1
Q6IQ20,7,1,1,0,0,0,0,0,0,0
Q9Y303,1,0,1,0,0,0,0,0,0,0
Q8WX94,13,1,1,0,1,0,1,1,0,1
Q92802,10,1,1,0,0,1,0,0,1,0
Q9UHQ1,12,1,1,0,0,0,1,0,0,0
P53602,4,1,1,0,0,0,0,0,0,0
Q6N069,12,1,1,0,1,0,0,0,0,0
P35580,38,1,1,0,1,1,0,0,1,1
O43639,13,1,1,0,0,0,0,0,0,0
Q86T75,18,1,1,0,1,0,0,1,1,0
O00217,2,1,0,0,0,0,1,0,0,0
Q8N8Q9,7,0,1,0,0,0,0,0,1,1
Q86UT6,8,1,1,0,0,0,0,0,0,1
O95096,11,1,1,0,0,0,0,0,0,0
P30414,66,1,1,0,1,0,0,1,1,0
P01138,7,1,1,0,0,0,0,0,0,0
O00624,8,1,1,0,0,0,0,0,1,1
P08949,3,1,0,0,0,0,0,0,0,0
O43795,12,1,1,0,1,0,0,0,0,0
Q7L592,3,1,0,0,0,0,0,0,1,0
O95298,2,0,0,0,1,1,0,0,0,0
O43677,1,1,0,0,0,0,0,0,0,0
P07196,15,1,1,1,1,0,0,0,1,0
P55055,10,1,1,0,1,0,0,0,1,0
Q9Y466,4,1,1,0,0,0,0,0,1,0
Q9BZE4,10,1,1,0,1,1,0,0,0,0
P0CG21,1,0,0,0,0,0,1,0,0,0
Q12857,19,1,1,0,1,0,0,0,1,0
O00712,18,1,1,0,1,0,0,0,1,0
Q9H1E3,26,1,1,0,1,0,0,0,0,0
P30989,15,1,1,0,0,0,1,0,0,0
Q9P2S2,25,1,1,0,1,0,0,1,1,0
P58401,16,1,1,0,0,0,0,1,1,0
Q96AT1,9,1,1,0,1,1,0,0,1,0
O43187,11,1,1,0,1,0,1,0,0,0
Q7Z794,31,1,1,0,0,1,0,0,1,1
Q4VXA5,4,1,0,0,0,0,1,0,0,0
P38484,10,1,1,0,0,0,0,0,0,0
Q9Y6J6,3,1,1,0,0,0,0,0,0,0
Q2M2Z5,40,1,1,0,1,0,0,0,0,0
Q9UKQ9,5,1,1,0,0,0,0,0,1,0
Q9H079,7,1,1,0,0,0,0,0,0,0
P01619,6,1,1,0,0,0,0,0,1,1
P50748,13,1,1,0,1,0,0,0,0,0
Q6ISS4,3,1,1,0,0,0,0,0,0,1
P18627,14,1,1,0,1,0,0,0,1,1
Q9H6V9,1,0,0,0,1,0,0,0,0,0
P15018,7,0,1,0,0,0,0,0,1,0
Q8WVC0,49,1,1,0,1,0,0,0,0,0
O60711,7,1,1,0,0,1,0,0,0,0
Q5T3J3,21,1,1,0,0,1,0,0,1,0
Q5VYY2,5,0,1,0,0,0,1,0,0,0
O94772,2,0,1,0,0,0,0,0,0,1
Q5VXJ0,8,1,1,0,0,0,0,0,1,1
Q17RR3,7,1,1,0,0,0,0,0,0,0
A0A075B6K2,1,1,0,0,0,0,0,0,0,0
P46821,165,1,1,0,1,1,0,0,1,0
Q06413,27,1,1,0,1,1,0,0,0,0
Q14680,19,1,1,0,1,0,0,0,0,0
Q12852,40,1,1,0,1,0,1,1,1,0
Q15691,4,1,1,0,0,0,0,0,0,0
Q969Z3,11,1,0,1,1,0,0,0,0,0
Q15528,5,1,1,0,0,0,0,1,0,1
Q9NQG1,1,1,0,0,0,0,0,0,0,0
Q9P2E8,10,1,1,0,0,0,1,1,0,0
Q9ULK4,8,1,1,0,1,0,0,0,0,0
Q68D91,2,1,0,0,0,0,0,0,0,0
Q8IZK6,8,1,1,0,0,0,1,0,0,1
Q9Y4K4,14,1,1,0,1,0,0,0,0,0
Q96DN6,30,1,1,0,0,0,0,1,1,1
Q5JXC2,14,1,1,0,0,0,0,0,0,0
Q9ULZ9,11,1,1,0,0,0,0,1,1,1
Q7RTX9,6,1,1,0,0,0,1,0,0,1
Q14432,41,1,1,0,1,0,0,1,1,1
P04731,6,1,1,0,0,0,1,1,0,0
Q02505,168,1,1,0,1,0,0,0,1,0
Q9NR99,69,1,1,0,1,0,0,0,1,0
Q00872,20,1,1,0,1,1,0,1,1,0
Q13402,20,1,1,0,1,0,0,1,1,0
Q15596,54,1,1,0,1,0,0,0,1,0
P60660,4,1,1,0,0,1,1,0,0,0
Q92982,8,1,1,0,0,0,0,0,0,1
Q6ZUT1,13,1,1,0,0,0,0,0,0,0
Q99801,9,1,1,0,1,1,0,0,0,0
Q6KC79,102,1,1,0,1,0,1,0,1,0
Q9UBE8,6,1,1,0,0,0,1,0,0,1
Q92692,12,1,1,0,1,0,0,0,0,1
O95502,9,1,1,0,0,0,0,0,0,1
Q15223,15,1,1,0,0,0,0,0,0,1
O60287,19,1,1,0,1,0,0,0,1,1
O95168,3,1,0,0,1,0,0,0,0,0
Q9H7X0,7,0,1,0,0,1,0,0,0,0
Q9NV92,11,1,1,0,0,0,0,1,1,0
P49146,7,1,1,0,0,0,1,0,0,0
Q8IXF0,33,1,1,0,1,1,0,0,0,1
Q8N729,7,1,0,0,0,0,0,0,0,0
O43920,3,1,0,0,1,0,0,1,0,0
Q14994,5,1,1,0,0,1,1,0,0,0
Q9Y5X4,12,1,1,0,1,0,1,0,0,0
Q9Y239,6,1,1,0,0,1,0,0,0,0
Q8WUJ1,2,0,0,0,0,0,1,0,1,0
Q53H76,4,0,1,0,1,0,0,0,0,0
P14923,12,1,1,0,0,0,0,0,0,0
Q96I34,13,1,1,0,0,0,1,1,0,1
P48736,12,1,1,0,1,1,0,0,0,1
Q5JTB6,2,1,0,0,0,0,0,0,0,0
Q9NXH3,5,1,0,0,0,0,0,1,0,0
Q6DJT9,7,1,1,0,1,0,0,0,1,0
Q9Y263,12,1,1,0,0,1,1,1,0,0
Q13018,18,0,1,0,1,0,0,0,1,0
P98161,115,1,1,0,1,1,0,1,1,1
E9PKD4,5,1,1,0,0,0,1,0,0,0
E9PJI5,5,1,1,0,0,0,1,0,0,0
P0DM63,5,1,1,0,0,0,1,0,0,0
Q8TB73,8,1,1,0,0,0,1,0,0,1
Q8WTR8,14,1,1,0,0,0,0,1,0,1
Q6ZWH5,27,1,1,0,1,0,1,0,0,1
Q12968,48,1,1,0,1,1,0,1,0,1
P80303,2,0,0,0,1,0,0,0,0,0
Q96IY1,6,1,1,0,1,0,0,0,0,0
Q9Y693,4,1,0,0,0,0,1,0,0,0
O60309,47,1,1,0,1,0,1,0,0,1
Q6UY18,10,1,1,0,0,0,0,0,0,0
Q5T752,15,0,0,0,0,0,1,1,0,0
P36776,20,1,1,0,1,0,0,0,1,1
Q6UY01,8,1,1,0,0,0,0,0,1,0
P16050,5,1,1,1,1,0,0,0,0,0
A6NCL2,2,0,1,0,0,0,0,0,0,1
Q9BTN0,20,1,1,0,0,0,0,1,1,1
O43300,9,1,1,0,0,0,1,1,0,0
Q92633,8,0,1,0,0,0,1,0,0,1
Q9Y468,24,1,1,0,1,0,0,1,0,0
Q5SQ64,7,1,1,0,1,0,1,1,0,1
Q9NUN5,12,1,1,0,0,0,1,0,0,1
Q538Z0,2,1,0,0,0,0,0,0,1,0
A0A0B4J1U3,1,0,0,0,0,0,0,0,0,1
Q5T7N2,26,1,1,0,1,1,0,0,0,0
Q8N8F7,3,1,1,0,0,1,0,0,0,0
P21941,7,1,1,0,1,0,1,0,0,1
Q9H1U4,33,1,1,0,1,0,1,1,1,0
Q9BQ69,3,0,1,0,1,0,0,0,1,0
Q9NX70,8,1,1,0,0,0,0,1,0,0
Q6P2C8,5,1,1,0,0,0,1,0,1,0
Q6ZNQ3,1,0,1,0,0,0,0,0,0,0
A0A1B0GVS7,4,1,1,0,0,0,0,0,0,0
Q9P1T7,13,1,1,0,0,0,1,1,0,1
A6NHS7,13,1,1,0,0,0,1,0,0,1
Q9BSK0,3,0,0,0,0,0,1,1,0,0
O60675,6,1,1,0,1,1,0,0,0,0
Q6UWQ5,1,0,1,0,0,0,0,0,0,0
P43365,5,1,1,0,0,0,0,0,0,1
Q02978,6,1,1,0,0,1,0,0,0,0
Q96LZ2,6,1,1,0,0,0,0,0,0,1
A2A368,6,1,1,0,1,1,0,0,0,1
P31153,4,1,1,0,0,1,0,0,0,0
P55083,3,0,1,0,0,0,0,0,0,1
Q9H8L6,24,1,1,0,1,0,0,1,0,1
P09237,3,1,0,0,0,0,1,0,0,1
Q9H3U5,5,0,1,0,0,0,1,0,0,1
Q6ZW33,36,1,1,0,1,0,0,1,1,0
Q86XN8,20,1,1,0,0,0,0,1,1,1
Q13368,9,1,0,0,0,0,0,0,0,0
Q9HD47,1,0,1,0,0,0,0,0,0,0
Q9UBU8,5,1,0,0,0,1,0,0,1,0
Q68DK7,25,1,0,0,1,1,0,1,1,0
Q8NFP9,51,1,1,0,1,0,1,0,1,1
Q15784,16,1,1,0,1,0,0,1,1,0
Q86UW6,32,1,1,0,1,0,1,0,1,0
Q6P4D5,8,1,1,0,1,0,1,0,0,1
Q8N699,18,1,1,0,1,0,1,1,0,0
Q8IUG5,62,1,1,0,0,0,0,0,1,1
Q53F19,32,1,1,0,1,0,0,0,0,1
O60237,36,1,1,0,0,0,0,0,1,0
P25189,8,1,1,0,0,0,1,1,0,1
Q5VWK0,8,1,0,0,0,1,0,0,0,0
B2RTY4,56,1,1,0,1,0,1,0,1,0
P13533,35,1,1,0,1,0,0,0,1,1
P05976,16,1,1,0,1,0,0,1,1,0
O75376,116,1,1,0,1,1,0,0,1,0
Q9Y221,2,0,1,0,0,0,0,0,0,0
P23511,6,1,1,0,0,0,0,0,0,1
Q12879,36,1,1,0,1,0,0,0,0,1
P30419,12,1,1,0,1,0,0,0,1,0
Q8NBZ9,9,1,1,0,0,0,0,0,1,0
Q969G9,14,1,1,0,1,0,0,0,1,0
O75438,1,0,1,0,0,0,0,0,0,0
Q9ULW6,11,1,1,0,0,0,0,0,0,0
Q5JPE7,13,1,1,0,1,0,0,0,0,1
P14543,20,1,1,0,0,0,0,1,1,1
Q9UMS0,6,1,0,0,0,0,0,0,1,0
Q99466,93,1,1,0,0,0,0,1,1,1
Q96PB7,9,1,1,0,1,0,0,0,0,0
Q02297,29,1,1,0,0,1,1,0,1,0
Q8NGX8,5,0,1,0,0,0,0,0,1,1
P35658,51,1,1,0,1,0,0,0,1,1
P11177,4,1,1,0,0,1,0,0,1,0
P47893,3,1,1,0,0,0,0,0,1,0
Q8TAK6,1,0,0,0,1,0,0,0,0,0
Q9BZK8,3,1,0,0,0,0,1,1,0,0
Q8TAX0,7,1,1,0,1,0,0,0,1,0
Q8NH89,4,0,1,0,1,0,0,0,0,0
A6NM76,2,0,1,0,0,0,0,0,0,0
Q8NH02,2,0,1,0,0,0,0,0,0,0
Q9H346,2,0,1,0,0,0,0,0,0,0
Q6IF36,1,0,1,0,0,0,0,0,0,0
P0C646,2,0,0,0,0,0,1,0,0,0
Q9NWU1,9,1,1,0,0,1,1,0,0,0
Q8IZE3,9,1,1,0,1,0,0,0,0,0
A6NDB9,26,1,0,0,1,0,1,0,0,0
Q6VY07,53,1,1,0,0,0,0,1,1,0
O60245,33,1,1,0,1,0,1,0,0,1
Q86XP0,10,1,1,0,1,0,0,0,0,0
Q8NGK3,1,0,1,0,0,0,0,0,0,0
Q9Y5F6,15,1,1,0,0,0,1,0,0,1
Q9H3R0,29,1,1,0,1,0,1,1,0,0
P29375,27,1,1,0,1,0,0,0,0,0
Q3LHN0,3,0,1,0,0,0,1,0,0,0
P22694,11,1,0,0,1,0,0,0,0,0
Q8NG31,55,1,1,0,1,0,0,0,0,1
A0A0C4DH25,5,1,1,0,0,0,0,0,0,1
Q16363,37,1,1,0,1,0,0,1,1,0
O14633,23,1,0,0,0,0,1,1,0,0
Q5T751,20,0,1,0,0,0,1,1,0,0
O75335,26,1,1,0,1,0,1,0,1,1
P07864,8,1,0,0,1,1,0,0,0,0
Q9BYZ2,9,1,1,0,1,1,0,0,0,1
P0CW19,3,1,1,0,0,0,1,0,0,0
A6NIK2,6,1,0,0,0,0,0,0,0,0
P51884,6,1,1,0,0,0,0,0,0,1
Q17RY6,2,0,1,0,0,0,0,0,0,0
Q9BU23,12,1,1,0,0,0,0,1,1,1
Q6UX82,9,0,1,0,0,0,0,0,0,0
Q9H000,5,1,1,0,0,0,0,0,0,0
P31152,13,1,1,0,0,0,0,0,0,0
Q8IYU8,4,1,1,0,0,0,0,0,0,0
Q8N594,11,1,1,0,0,0,0,0,1,0
P55001,7,1,1,0,0,0,1,0,0,1
Q96JB8,9,1,1,0,0,0,0,0,0,1
Q96G30,5,1,1,0,0,0,0,0,0,1
Q6IN84,7,1,1,0,0,0,0,0,0,1
P30307,16,1,1,0,0,0,0,0,0,0
O43439,29,1,1,0,0,0,0,0,1,1
Q9UBK8,8,1,1,0,1,0,0,0,0,1
Q96BF6,9,1,0,0,1,0,0,0,1,1
Q9UJ70,3,1,0,0,0,0,0,0,0,0
P35749,43,1,1,1,1,1,0,0,1,1
P12883,34,1,1,0,1,0,0,0,1,1
P13591,21,1,1,0,1,0,1,0,0,0
O15394,17,1,1,0,1,0,1,0,0,1
Q96P20,9,1,1,0,1,0,1,0,0,0
A6NCS4,15,1,0,0,0,0,0,1,1,0
Q8N5V2,15,1,1,0,1,0,0,0,0,0
O60391,19,1,1,0,0,0,0,1,1,0
Q8NFZ4,25,1,1,0,0,0,1,1,1,1
Q96PH1,7,0,1,0,0,0,1,0,1,0
Q86X76,3,1,1,0,0,0,0,0,0,0
O15522,10,1,0,0,0,0,0,0,0,0
Q13287,8,1,1,0,1,0,0,0,0,0
Q14916,5,0,1,0,0,0,0,0,0,1
Q86UT5,17,1,1,0,1,0,0,0,1,1
Q5TEU4,11,1,1,0,1,0,1,1,1,0
Q14978,46,1,1,0,1,1,0,1,1,0
Q9UGY1,7,1,1,0,1,0,0,0,0,0
Q86XR2,5,1,0,0,0,0,0,0,1,0
Q5C9Z4,26,1,1,0,0,1,1,0,1,0
Q9BSH3,1,0,0,0,0,0,1,0,0,0
Q13133,4,1,0,0,0,0,0,0,0,1
Q8NET5,10,1,1,0,0,0,0,0,0,1
Q7Z3B1,11,1,1,0,0,0,1,0,0,1
C9JG80,46,1,1,0,0,0,0,0,0,1
O43678,4,1,1,0,0,1,0,0,1,0
Q86SG6,8,1,1,0,0,0,0,0,1,1
Q8TDX7,4,1,0,0,0,0,0,0,0,0
Q5PT55,8,0,1,0,1,0,1,0,0,1
Q9H0G5,16,1,1,0,1,0,0,0,0,1
Q8NGQ2,3,1,1,0,0,0,0,0,0,0
O00330,13,1,1,0,1,1,0,0,1,0
Q8NGL1,2,0,1,0,0,0,0,0,0,0
Q8NGL7,4,0,1,0,0,0,1,0,0,0
Q9H1P3,11,1,1,0,0,1,0,0,0,0
Q8N7R1,10,1,1,0,0,0,0,0,0,0
Q58A45,22,1,1,0,0,1,0,1,1,1
Q9Y5G4,8,1,1,0,0,0,0,0,0,1
I0J062,5,1,0,0,0,0,0,1,0,0
Q9BZA8,37,1,1,0,1,0,0,0,0,1
Q9H361,26,1,1,0,0,0,0,0,1,0
Q9BYU1,10,1,1,0,0,1,0,1,1,0
Q9Y5I2,19,1,1,0,0,0,1,0,1,1
P14555,2,0,1,0,0,0,0,1,0,0
P52945,15,1,1,0,0,1,0,1,1,0
Q9Y5I0,17,1,1,0,0,0,0,0,1,1
Q9Y5F3,16,1,1,0,1,1,0,0,1,1
P51582,5,1,0,0,0,0,0,0,0,1
Q96IZ0,14,1,1,0,1,0,0,1,0,0
A6NKB5,42,1,1,0,1,0,0,0,0,1
