ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,UNIPROT ID
5631,PRPS1,69,Microparticles,P60891
5683,PSMA2,136,Microparticles,P25787
5685,PSMA4,128,Microparticles,P25789
5687,PSMA6,141,Microparticles,P60900
5688,PSMA7,155,Microparticles,O14818
5689,PSMB1,131,Microparticles,P20618
5690,PSMB2,105,Microparticles,P49721
5692,PSMB4,110,Microparticles,P28070
5694,PSMB6,127,Microparticles,P28072
5698,PSMB9,63,Microparticles,P28065
5708,PSMD2,151,Microparticles,Q13200
5713,PSMD7,69,Microparticles,P51665
5720,PSME1,109,Microparticles,Q06323
5721,PSME2,101,Microparticles,Q9UL46
5725,PTBP1,71,Microparticles,P26599
5777,PTPN6,70,Microparticles,P29350
5788,PTPRC,84,Microparticles,P08575
5795,PTPRJ,101,Microparticles,Q12913
5834,PYGB,120,Microparticles,P11216
5861,RAB1A,179,Microparticles,P62820
5862,RAB2A,140,Microparticles,P61019
5867,RAB4A,48,Microparticles,P20338
5869,RAB5B,144,Microparticles,P61020
5871,MAP4K2,2,Microparticles,Q12851
5878,RAB5C,207,Microparticles,P51148
5880,RAC2,117,Microparticles,P15153
5898,RALA,182,Microparticles,P11233
5901,RAN,179,Microparticles,P62826
5906,RAP1A,158,Microparticles,P62834
5908,RAP1B,201,Microparticles,P61224
5912,RAP2B,151,Microparticles,P61225
6050,RNH1,129,Microparticles,P13489
6051,RNPEP,88,Microparticles,Q9H4A4
6128,RPL6,125,Microparticles,Q02878
6129,RPL7,137,Microparticles,P18124
6132,RPL8,110,Microparticles,P62917
6133,RPL9,85,Microparticles,P32969
6137,RPL13,123,Microparticles,P26373
6138,RPL15,123,Microparticles,P61313
6139,RPL17,88,Microparticles,P18621
6141,RPL18,134,Microparticles,Q07020
6142,RPL18A,91,Microparticles,Q02543
6143,RPL19,87,Microparticles,P84098
6144,RPL21,86,Microparticles,P46778
6152,RPL24,98,Microparticles,P83731
6154,RPL26,70,Microparticles,P61254
6155,RPL27,93,Microparticles,P61353
6157,RPL27A,86,Microparticles,P46776
6158,RPL28,83,Microparticles,P46779
6161,RPL32,60,Microparticles,P62910
6175,RPLP0,144,Microparticles,P05388
6187,RPS2,141,Microparticles,P15880
6188,RPS3,163,Microparticles,P23396
6189,RPS3A,138,Microparticles,P61247
6191,RPS4X,134,Microparticles,P62701
6193,RPS5,93,Microparticles,P46782
6194,RPS6,136,Microparticles,P62753
6201,RPS7,103,Microparticles,P62081
6202,RPS8,144,Microparticles,P62241
6203,RPS9,116,Microparticles,P46781
6204,RPS10,92,Microparticles,P46783
6207,RPS13,117,Microparticles,P62277
6210,RPS15A,90,Microparticles,P62244
6229,RPS24,90,Microparticles,P62847
6421,SFPQ,72,Microparticles,P23246
6472,SHMT2,93,Microparticles,P34897
6693,SPN,50,Microparticles,P16150
6709,SPTAN1,129,Microparticles,Q13813
6711,SPTBN1,119,Microparticles,Q01082
6723,SRM,54,Microparticles,P19623
6767,ST13,117,Microparticles,P50502
6810,STX4,116,Microparticles,Q12846
6850,SYK,40,Microparticles,P43405
6950,TCP1,184,Microparticles,P17987
7001,PRDX2,181,Microparticles,P32119
7018,TF,116,Microparticles,P02787
7094,TLN1,185,Microparticles,Q9Y490
7167,TPI1,228,Microparticles,P60174
7184,HSP90B1,159,Microparticles,P14625
7203,CCT3,180,Microparticles,P49368
7247,TSN,59,Microparticles,Q15631
7277,TUBA4A,160,Microparticles,P68366
7284,TUFM,77,Microparticles,P49411
7307,U2AF1,15,Microparticles,Q01081
7317,UBA1,187,Microparticles,P22314
7360,UGP2,127,Microparticles,Q16851
7408,VASP,114,Microparticles,P50552
7414,VCL,168,Microparticles,P18206
7415,VCP,210,Microparticles,P55072
7416,VDAC1,95,Microparticles,P21796
7430,EZR,222,Microparticles,P15311
7431,VIM,138,Microparticles,P08670
7520,XRCC5,136,Microparticles,P13010
7529,YWHAB,209,Microparticles,P31946
7534,YWHAZ,244,Microparticles,P63104
7846,TUBA1A,150,Microparticles,Q71U36
7879,RAB7A,194,Microparticles,P51149
8078,USP5,93,Microparticles,P45974
8218,CLTCL1,66,Microparticles,P53675
8239,USP9X,82,Microparticles,Q93008
8451,CUL4A,58,Microparticles,Q13619
8508,NIPSNAP1,30,Microparticles,Q9BPW8
8607,RUVBL1,128,Microparticles,Q9Y265
8615,USO1,66,Microparticles,O60763
8661,EIF3A,95,Microparticles,Q14152
8662,EIF3B,101,Microparticles,P55884
8663,EIF3C,81,Microparticles,Q99613
8667,EIF3H,60,Microparticles,O15372
8668,EIF3I,90,Microparticles,Q13347
8766,RAB11A,113,Microparticles,P62491
8801,SUCLG2,45,Microparticles,Q96I99
8826,IQGAP1,187,Microparticles,P46940
8895,CPNE3,153,Microparticles,O75131
9093,DNAJA3,30,Microparticles,Q96EY1
9097,USP14,95,Microparticles,P54578
9230,RAB11B,145,Microparticles,Q15907
9520,NPEPPS,115,Microparticles,P55786
9559,VPS26A,55,Microparticles,O75436
9588,PRDX6,171,Microparticles,P30041
9632,SEC24C,65,Microparticles,P53992
9936,CD302,1,Microparticles,Q8IX05
9948,WDR1,167,Microparticles,O75083
9961,MVP,122,Microparticles,Q14764
10015,PDCD6IP,321,Microparticles,Q8WUM4
10072,DPP3,76,Microparticles,Q9NY33
10093,ARPC4,139,Microparticles,P59998
10094,ARPC3,112,Microparticles,O15145
10095,ARPC1B,97,Microparticles,O15143
10096,ACTR3,156,Microparticles,P61158
10097,ACTR2,147,Microparticles,P61160
10109,ARPC2,132,Microparticles,O15144
10121,ACTR1A,131,Microparticles,P61163
10128,LRPPRC,64,Microparticles,P42704
10168,ZNF197,3,Microparticles,O14709
10211,FLOT1,219,Microparticles,O75955
10236,HNRNPR,78,Microparticles,O43390
10376,TUBA1B,147,Microparticles,P68363
10383,TUBB4B,178,Microparticles,P68371
10483,SEC23B,52,Microparticles,Q15437
10487,CAP1,174,Microparticles,Q01518
10527,IPO7,64,Microparticles,O95373
10539,GLRX3,57,Microparticles,O76003
10574,CCT7,157,Microparticles,Q99832
10575,CCT4,172,Microparticles,P50991
10576,CCT2,193,Microparticles,P78371
10672,GNA13,176,Microparticles,Q14344
10694,CCT8,176,Microparticles,P50990
10890,RAB10,204,Microparticles,P61026
10971,YWHAQ,215,Microparticles,P27348
11021,RAB35,158,Microparticles,Q15286
11151,CORO1A,97,Microparticles,P31146
22800,RRAS2,117,Microparticles,P62070
22820,COPG1,94,Microparticles,Q9Y678
22931,RAB18,76,Microparticles,Q9NP72
22948,CCT5,167,Microparticles,P48643
23011,RAB21,106,Microparticles,Q9UL25
23317,DNAJC13,69,Microparticles,O75165
23406,COTL1,79,Microparticles,Q14019
23521,RPL13A,80,Microparticles,P40429
25873,RPL36,71,Microparticles,Q9Y3U8
25934,NIPSNAP3A,22,Microparticles,Q9UFN0
26140,TTLL3,12,Microparticles,Q9Y4R7
26578,OSTF1,48,Microparticles,Q92882
26958,COPG2,39,Microparticles,Q9UBF2
28396,IGHV4-31,3,Microparticles,P0DP07
28450,IGHV3-11,2,Microparticles,P01762
28452,IGHV3-7,2,Microparticles,P01780
30845,EHD3,115,Microparticles,Q9NZN3
51035,UBXN1,29,Microparticles,Q04323
51552,RAB14,174,Microparticles,P61106
51762,RAB8B,154,Microparticles,Q92930
55577,NAGK,75,Microparticles,Q9UJ70
55619,DOCK10,59,Microparticles,Q96BY6
55737,VPS35,138,Microparticles,Q96QK1
55748,CNDP2,125,Microparticles,Q96KP4
56138,PCDHA11,2,Microparticles,Q9Y5I1
56616,DIABLO,22,Microparticles,Q9NR28
60412,EXOC4,58,Microparticles,Q96A65
79026,AHNAK,129,Microparticles,Q09666
79585,CORO7,44,Microparticles,P57737
81704,DOCK8,44,Microparticles,Q8NF50
81876,RAB1B,144,Microparticles,Q9H0U4
83706,FERMT3,101,Microparticles,Q86UX7
84790,TUBA1C,124,Microparticles,Q9BQE3
84836,ABHD14B,71,Microparticles,Q96IU4
158078,EEF1A1P5,7,Microparticles,Q5VTE0
203068,TUBB,203,Microparticles,P07437
220717,RPLP0P6,22,Microparticles,Q8NHW5
221823,PRPS1L1,13,Microparticles,P21108
388697,HRNR,63,Microparticles,Q86YZ3
399687,MYO18A,51,Microparticles,Q92614
653361,NCF1,18,Microparticles,P14598
654817,NCF1C,1,Microparticles,A8MVU1
728689,EIF3CL,24,Microparticles,B5ME19
1,A1BG,44,Exosomes,P04217
12,SERPINA3,73,Exosomes,P01011
48,ACO1,87,Exosomes,P21399
52,ACP1,75,Exosomes,P24666
53,ACP2,56,Exosomes,P11117
95,ACY1,52,Exosomes,Q03154
107,ADCY1,8,Exosomes,Q08828
128,ADH5,71,Exosomes,P11766
130,ADH6,27,Exosomes,P28332
143,PARP4,62,Exosomes,Q9UKK3
197,AHSG,110,Exosomes,P02765
203,AK1,78,Exosomes,P00568
210,ALAD,60,Exosomes,P13716
214,ALCAM,74,Exosomes,Q13740
216,ALDH1A1,83,Exosomes,P00352
217,ALDH2,47,Exosomes,P05091
221,ALDH3B1,42,Exosomes,P43353
223,ALDH9A1,101,Exosomes,P49189
230,ALDOC,125,Exosomes,P09972
231,AKR1B1,99,Exosomes,P15121
238,ALK,21,Exosomes,Q9UM73
239,ALOX12,21,Exosomes,P18054
249,ALPL,33,Exosomes,P05186
259,AMBP,42,Exosomes,P02760
290,ANPEP,109,Exosomes,P15144
301,ANXA1,217,Exosomes,P04083
306,ANXA3,113,Exosomes,P12429
310,ANXA7,195,Exosomes,P20073
312,ANXA13,42,Exosomes,P27216
316,AOX1,35,Exosomes,Q06278
317,APAF1,6,Exosomes,O14727
325,APCS,49,Exosomes,P02743
335,APOA1,124,Exosomes,P02647
336,APOA2,35,Exosomes,P02652
337,APOA4,3,Exosomes,P06727
347,APOD,85,Exosomes,P05090
348,APOE,158,Exosomes,P02649
357,SHROOM2,27,Exosomes,Q13796
358,AQP1,26,Exosomes,P29972
359,AQP2,29,Exosomes,P41181
388,RHOB,72,Exosomes,P62745
391,RHOG,120,Exosomes,P84095
392,ARHGAP1,62,Exosomes,Q07960
403,ARL3,66,Exosomes,P36405
416,ARSF,12,Exosomes,P54793
427,ASAH1,60,Exosomes,Q13510
435,ASL,47,Exosomes,P04424
445,ASS1,72,Exosomes,P00966
481,ATP1B1,124,Exosomes,P05026
486,FXYD2,27,Exosomes,P54710
525,ATP6V1B1,58,Exosomes,P15313
526,ATP6V1B2,111,Exosomes,P21281
527,ATP6V0C,37,Exosomes,P27449
528,ATP6V1C1,47,Exosomes,P21283
529,ATP6V1E1,100,Exosomes,P36543
535,ATP6V0A1,66,Exosomes,Q93050
537,ATP6AP1,47,Exosomes,Q15904
566,AZU1,31,Exosomes,P20160
567,B2M,123,Exosomes,P61769
613,BCR,31,Exosomes,P11274
633,BGN,41,Exosomes,P21810
642,BLMH,58,Exosomes,Q13867
644,BLVRA,68,Exosomes,P53004
645,BLVRB,81,Exosomes,P30043
671,BPI,26,Exosomes,P17213
684,BST2,61,Exosomes,Q10589
706,TSPO,34,Exosomes,P30536
710,SERPING1,44,Exosomes,P05155
726,CAPN5,64,Exosomes,O15484
727,C5,83,Exosomes,P01031
735,C9,87,Exosomes,P02748
754,PTTG1IP,42,Exosomes,P53801
760,CA2,72,Exosomes,P00918
762,CA4,21,Exosomes,P22748
781,CACNA2D1,77,Exosomes,P54289
793,CALB1,17,Exosomes,P05937
810,CALML3,38,Exosomes,P27482
814,CAMK4,5,Exosomes,Q16566
820,CAMP,23,Exosomes,P49913
830,CAPZA2,112,Exosomes,P47755
873,CBR1,122,Exosomes,P16152
928,CD9,272,Exosomes,P21926
929,CD14,69,Exosomes,P08571
950,SCARB2,96,Exosomes,Q14108
966,CD59,143,Exosomes,P13987
967,CD63,230,Exosomes,P08962
975,CD81,221,Exosomes,P60033
983,CDK1,82,Exosomes,P06493
998,CDC42,202,Exosomes,P60953
1048,CEACAM5,48,Exosomes,P06731
1071,CETP,12,Exosomes,P11597
1075,CTSC,56,Exosomes,P53634
1152,CKB,96,Exosomes,P12277
1173,AP2M1,93,Exosomes,Q96CW1
1191,CLU,173,Exosomes,P10909
1200,TPP1,60,Exosomes,O14773
1291,COL6A1,103,Exosomes,P12109
1293,COL6A3,57,Exosomes,P12111
1306,COL15A1,40,Exosomes,P39059
1312,COMT,66,Exosomes,P21964
1356,CP,73,Exosomes,P00450
1370,CPN2,11,Exosomes,P22792
1378,CR1,23,Exosomes,P17927
1382,CRABP2,49,Exosomes,P29373
1398,CRK,49,Exosomes,P46108
1410,CRYAB,43,Exosomes,P02511
1428,CRYM,28,Exosomes,Q14894
1429,CRYZ,72,Exosomes,Q08257
1465,CSRP1,72,Exosomes,P21291
1471,CST3,47,Exosomes,P01034
1476,CSTB,94,Exosomes,P04080
1491,CTH,32,Exosomes,P32929
1497,CTNS,2,Exosomes,O60931
1509,CTSD,117,Exosomes,P07339
1511,CTSG,50,Exosomes,P08311
1636,ACE,98,Exosomes,P12821
1642,DDB1,80,Exosomes,Q16531
1644,DDC,8,Exosomes,P20711
1652,DDT,64,Exosomes,P30046
1654,DDX3X,101,Exosomes,O00571
1655,DDX5,62,Exosomes,P17844
1675,CFD,26,Exosomes,P00746
1769,DNAH8,13,Exosomes,Q96JB1
1800,DPEP1,66,Exosomes,P16444
1803,DPP4,102,Exosomes,P27487
1807,DPYS,10,Exosomes,Q14117
1824,DSC2,35,Exosomes,Q02487
1830,DSG3,9,Exosomes,P32926
1832,DSP,109,Exosomes,P15924
1889,ECE1,48,Exosomes,P42892
1947,EFNB1,43,Exosomes,P98172
1950,EGF,22,Exosomes,P01133
1954,MEGF8,13,Exosomes,Q7Z7M0
1991,ELANE,31,Exosomes,P08246
2028,ENPEP,32,Exosomes,Q07075
2040,STOM,170,Exosomes,P27105
2053,EPHX2,24,Exosomes,P34913
2059,EPS8,70,Exosomes,Q12929
2091,FBL,42,Exosomes,P22087
2098,ESD,89,Exosomes,P10768
2125,EVPL,44,Exosomes,Q92817
2160,F11,3,Exosomes,P03951
2168,FABP1,15,Exosomes,P07148
2170,FABP3,53,Exosomes,P05413
2182,ACSL4,82,Exosomes,O60488
2184,FAH,55,Exosomes,P16930
2194,FASN,210,Exosomes,P49327
2195,FAT1,55,Exosomes,Q14517
2202,EFEMP1,36,Exosomes,Q12805
2203,FBP1,51,Exosomes,P09467
2220,FCN2,15,Exosomes,Q15485
2243,FGA,107,Exosomes,P02671
2266,FGG,89,Exosomes,P02679
2289,FKBP5,32,Exosomes,Q13451
2335,FN1,201,Exosomes,P02751
2444,FRK,49,Exosomes,P42685
2512,FTL,76,Exosomes,P02792
2517,FUCA1,51,Exosomes,P04066
2548,GAA,53,Exosomes,P10253
2561,GABRB2,2,Exosomes,P47870
2584,GALK1,63,Exosomes,P51570
2632,GBE1,57,Exosomes,Q04446
2658,GDF2,1,Exosomes,Q9UK05
2674,GFRA1,21,Exosomes,P56159
2683,B4GALT1,41,Exosomes,P15291
2712,GK2,3,Exosomes,Q14410
2720,GLB1,48,Exosomes,P16278
2734,GLG1,69,Exosomes,Q92896
2752,GLUL,10,Exosomes,P15104
2760,GM2A,30,Exosomes,P17900
2767,GNA11,123,Exosomes,P29992
2770,GNAI1,111,Exosomes,P63096
2776,GNAQ,132,Exosomes,P50148
2787,GNG5,80,Exosomes,P63218
2788,GNG7,44,Exosomes,O60262
2805,GOT1,112,Exosomes,P17174
2810,SFN,100,Exosomes,P31947
2819,GPD1,43,Exosomes,P21695
2823,GPM6A,29,Exosomes,P51674
2875,GPT,14,Exosomes,P24298
2879,GPX4,48,Exosomes,P36969
2894,GRID1,3,Exosomes,Q9ULK0
2934,GSN,181,Exosomes,P06396
2937,GSS,75,Exosomes,P48637
2938,GSTA1,25,Exosomes,P08263
2946,GSTM2,38,Exosomes,P28161
2990,GUSB,34,Exosomes,P08236
3043,HBB,155,Exosomes,P68871
3075,CFH,58,Exosomes,P08603
3081,HGD,30,Exosomes,Q93099
3094,HINT1,67,Exosomes,P49773
3176,HNMT,6,Exosomes,P50135
3191,HNRNPL,80,Exosomes,P14866
3242,HPD,5,Exosomes,P32754
3248,HPGD,49,Exosomes,P15428
3273,HRG,29,Exosomes,P04196
3301,DNAJA1,126,Exosomes,P31689
3306,HSPA2,103,Exosomes,P54652
3309,HSPA5,175,Exosomes,P11021
3315,HSPB1,171,Exosomes,P04792
3337,DNAJB1,55,Exosomes,P25685
3339,HSPG2,119,Exosomes,P98160
3383,ICAM1,126,Exosomes,P05362
3417,IDH1,135,Exosomes,O75874
3426,CFI,45,Exosomes,P05156
3483,IGFALS,38,Exosomes,P35858
3557,IL1RN,6,Exosomes,P18510
3664,IRF6,2,Exosomes,O14896
3672,ITGA1,65,Exosomes,P56199
3675,ITGA3,118,Exosomes,P26006
3685,ITGAV,143,Exosomes,P06756
3688,ITGB1,203,Exosomes,P05556
3692,EIF6,62,Exosomes,P56537
3696,ITGB8,37,Exosomes,P26012
3700,ITIH4,67,Exosomes,Q14624
3728,JUP,133,Exosomes,P14923
3795,KHK,6,Exosomes,P50053
3801,KIFC3,22,Exosomes,Q9BVG8
3816,KLK1,9,Exosomes,P06870
3827,KNG1,44,Exosomes,P01042
3911,LAMA5,82,Exosomes,O15230
3915,LAMC1,119,Exosomes,P11047
3916,LAMP1,142,Exosomes,P11279
3920,LAMP2,113,Exosomes,P13473
3929,LBP,42,Exosomes,P18428
3934,LCN2,42,Exosomes,P80188
3958,LGALS3,101,Exosomes,P17931
3959,LGALS3BP,187,Exosomes,Q08380
4036,LRP2,47,Exosomes,P98164
4059,BCAM,73,Exosomes,P50895
4069,LYZ,81,Exosomes,P61626
4072,EPCAM,104,Exosomes,P16422
4082,MARCKS,128,Exosomes,P29966
4121,MAN1A1,41,Exosomes,P33908
4124,MAN2A1,34,Exosomes,Q16706
4240,MFGE8,160,Exosomes,Q08431
4282,MIF,124,Exosomes,P14174
4300,MLLT3,1,Exosomes,P42568
4311,MME,96,Exosomes,P08473
4332,MNDA,34,Exosomes,P41218
4353,MPO,63,Exosomes,P05164
4357,MPST,68,Exosomes,P25325
4430,MYO1B,91,Exosomes,O43795
4482,MSRA,18,Exosomes,Q9UJ68
4507,MTAP,54,Exosomes,Q13126
4582,MUC1,74,Exosomes,P15941
4621,MYH3,7,Exosomes,P11055
4641,MYO1C,152,Exosomes,O00159
4642,MYO1D,94,Exosomes,O94832
4645,MYO5B,36,Exosomes,Q9ULV0
4646,MYO6,63,Exosomes,Q9UM54
4669,NAGLU,41,Exosomes,P54802
4703,NEB,35,Exosomes,P20929
4811,NID1,65,Exosomes,P14543
4825,NKX6-1,2,Exosomes,P78426
4835,NQO2,38,Exosomes,P16083
4864,NPC1,50,Exosomes,O15118
4868,NPHS1,5,Exosomes,O60500
4899,NRF1,3,Exosomes,Q16656
4907,NT5E,106,Exosomes,P21589
5025,P2RX4,12,Exosomes,Q99571
5048,PAFAH1B1,105,Exosomes,P43034
5049,PAFAH1B2,77,Exosomes,P68402
5092,PCBD1,49,Exosomes,P61457
5093,PCBP1,137,Exosomes,Q15365
5104,SERPINA5,34,Exosomes,P05154
5105,PCK1,9,Exosomes,P35558
5119,CHMP1A,54,Exosomes,Q9HD42
5134,PDCD2,1,Exosomes,Q16342
5151,PDE8A,5,Exosomes,O60658
5169,ENPP3,35,Exosomes,O14638
5172,SLC26A4,11,Exosomes,O43511
5174,PDZK1,32,Exosomes,Q5T2W1
5176,SERPINF1,85,Exosomes,P36955
5184,PEPD,48,Exosomes,P12955
5217,PFN2,62,Exosomes,P35080
5226,PGD,169,Exosomes,P52209
5236,PGM1,97,Exosomes,P36871
5243,ABCB1,52,Exosomes,P08183
5250,SLC25A3,61,Exosomes,Q00325
5265,SERPINA1,107,Exosomes,P01009
5267,SERPINA4,15,Exosomes,P29622
5269,SERPINB6,86,Exosomes,P35237
5275,SERPINB13,7,Exosomes,Q9UIV8
5284,PIGR,65,Exosomes,P01833
5286,PIK3C2A,28,Exosomes,O00443
5304,PIP,50,Exosomes,P12273
5310,PKD1,9,Exosomes,P98161
5311,PKD2,8,Exosomes,Q13563
5313,PKLR,54,Exosomes,P30613
5314,PKHD1,9,Exosomes,P08F94
5333,PLCD1,47,Exosomes,P51178
5351,PLOD1,95,Exosomes,Q02809
5357,PLS1,80,Exosomes,Q14651
5359,PLSCR1,75,Exosomes,O15162
5412,UBL3,38,Exosomes,O95164
5420,PODXL,86,Exosomes,O00592
5476,CTSA,52,Exosomes,P10619
5479,PPIB,133,Exosomes,P23284
5493,PPL,58,Exosomes,O60437
5510,PPP1R7,61,Exosomes,Q15435
5547,PRCP,31,Exosomes,P42785
5576,PRKAR2A,86,Exosomes,P13861
5578,PRKCA,55,Exosomes,P17252
5580,PRKCD,36,Exosomes,Q05655
5583,PRKCH,2,Exosomes,P24723
5584,PRKCI,38,Exosomes,P41743
5590,PRKCZ,11,Exosomes,Q05513
5621,PRNP,49,Exosomes,F7VJQ1
5652,PRSS8,68,Exosomes,Q16651
5657,PRTN3,26,Exosomes,P24158
5660,PSAP,71,Exosomes,P07602
5682,PSMA1,130,Exosomes,P25786
5684,PSMA3,134,Exosomes,P25788
5686,PSMA5,132,Exosomes,P28066
5691,PSMB3,125,Exosomes,P49720
5693,PSMB5,100,Exosomes,P28074
5705,PSMC5,106,Exosomes,P62195
5706,PSMC6,100,Exosomes,P62333
5709,PSMD3,106,Exosomes,O43242
5718,PSMD12,83,Exosomes,O00232
5783,PTPN13,9,Exosomes,Q12923
5800,PTPRO,15,Exosomes,Q16827
5860,QDPR,58,Exosomes,P09417
5865,RAB3B,60,Exosomes,P20337
5872,RAB13,114,Exosomes,P51153
5873,RAB27A,62,Exosomes,P51159
5910,RAP1GDS1,49,Exosomes,P52306
5934,RBL2,5,Exosomes,Q08999
5950,RBP4,15,Exosomes,P02753
5962,RDX,151,Exosomes,P35241
5973,RENBP,32,Exosomes,P51606
5981,RFC1,5,Exosomes,P35251
6009,RHEB,65,Exosomes,Q15382
6092,ROBO2,26,Exosomes,Q9HCK4
6102,RP2,106,Exosomes,O75695
6205,RPS11,100,Exosomes,P62280
6222,RPS18,135,Exosomes,P62269
6237,RRAS,113,Exosomes,P10301
6239,RREB1,4,Exosomes,Q92766
6261,RYR1,8,Exosomes,P21817
6275,S100A4,66,Exosomes,P26447
6277,S100A6,106,Exosomes,P06703
6279,S100A8,99,Exosomes,P05109
6280,S100A9,89,Exosomes,P06702
6281,S100A10,84,Exosomes,P60903
6286,S100P,38,Exosomes,P25815
6317,SERPINB3,43,Exosomes,P29508
6318,SERPINB4,24,Exosomes,P48594
6336,SCN10A,9,Exosomes,Q9Y5Y9
6382,SDC1,64,Exosomes,P18827
6386,SDCBP,230,Exosomes,O00560
6396,SEC13,38,Exosomes,P55735
6398,SECTM1,24,Exosomes,Q8WVN6
6451,SH3BGRL,66,Exosomes,O75368
6470,SHMT1,61,Exosomes,P34896
6505,SLC1A1,43,Exosomes,P43005
6518,SLC2A5,45,Exosomes,P22732
6519,SLC3A1,10,Exosomes,Q07837
6520,SLC3A2,210,Exosomes,P08195
6521,SLC4A1,25,Exosomes,P02730
6523,SLC5A1,43,Exosomes,P13866
6524,SLC5A2,13,Exosomes,P31639
6540,SLC6A13,3,Exosomes,Q9NSD5
6550,SLC9A3,4,Exosomes,P48764
6557,SLC12A1,49,Exosomes,Q13621
6559,SLC12A3,23,Exosomes,P55017
6565,SLC15A2,19,Exosomes,Q16348
6576,SLC25A1,39,Exosomes,P53007
6582,SLC22A2,7,Exosomes,O15244
6584,SLC22A5,24,Exosomes,O76082
6608,SMO,13,Exosomes,Q99835
6623,SNCG,27,Exosomes,O76070
6647,SOD1,85,Exosomes,P00441
6652,SORD,76,Exosomes,Q00796
6653,SORL1,38,Exosomes,Q92673
6683,SPAST,33,Exosomes,Q9UBP0
6697,SPR,63,Exosomes,P35270
6707,SPRR3,11,Exosomes,Q9UBC9
6714,SRC,113,Exosomes,P12931
6717,SRI,120,Exosomes,P30626
6794,STK11,3,Exosomes,Q15831
6809,STX3,54,Exosomes,Q13277
6812,STXBP1,65,Exosomes,P61764
6813,STXBP2,81,Exosomes,Q15833
6845,VAMP7,46,Exosomes,P51809
6856,SYPL1,75,Exosomes,Q16563
6906,SERPINA7,47,Exosomes,P05543
7007,TECTA,24,Exosomes,O75443
7047,TGM4,20,Exosomes,P49221
7049,TGFBR3,36,Exosomes,Q03167
7052,TGM2,92,Exosomes,P21980
7057,THBS1,159,Exosomes,P07996
7070,THY1,80,Exosomes,P04216
7086,TKT,143,Exosomes,P29401
7105,TSPAN6,70,Exosomes,O43657
7113,TMPRSS2,32,Exosomes,O15393
7251,TSG101,202,Exosomes,Q99816
7266,DNAJC7,46,Exosomes,Q99615
7273,TTN,95,Exosomes,Q8WZ42
7280,TUBB2A,115,Exosomes,Q13885
7295,TXN,151,Exosomes,P10599
7326,UBE2G1,20,Exosomes,P62253
7348,UPK1B,24,Exosomes,O75841
7369,UMOD,29,Exosomes,P07911
7379,UPK2,17,Exosomes,O00526
7380,UPK3A,14,Exosomes,O75631
7402,UTRN,67,Exosomes,P46939
7419,VDAC3,54,Exosomes,Q9Y277
7429,VIL1,54,Exosomes,P09327
7450,VWF,53,Exosomes,P04275
7512,XPNPEP2,27,Exosomes,O43895
7531,YWHAE,247,Exosomes,P62258
7532,YWHAG,196,Exosomes,P61981
7533,YWHAH,161,Exosomes,Q04917
7827,NPHS2,13,Exosomes,Q9NP85
7832,BTG2,1,Exosomes,P78543
7841,MOGS,45,Exosomes,Q13724
7916,PRRC2A,5,Exosomes,P48634
8000,PSCA,44,Exosomes,O43653
8029,CUBN,22,Exosomes,O60494
8073,PTP4A2,46,Exosomes,Q12974
8291,DYSF,51,Exosomes,O75923
8407,TAGLN2,164,Exosomes,P37802
8411,EEA1,52,Exosomes,Q15075
8424,BBOX1,11,Exosomes,O75936
8428,STK24,78,Exosomes,Q9Y6E0
8450,CUL4B,64,Exosomes,Q13620
8452,CUL3,49,Exosomes,Q13618
8455,ATRN,66,Exosomes,O75882
8476,CDC42BPA,31,Exosomes,Q5VT25
8499,PPFIA2,1,Exosomes,O75334
8566,PDXK,75,Exosomes,O00764
8574,AKR7A2,68,Exosomes,O43488
8647,ABCB11,18,Exosomes,O95342
8649,LAMTOR3,18,Exosomes,Q9UHA4
8671,SLC4A4,10,Exosomes,Q9Y6R1
8673,VAMP8,73,Exosomes,Q9BV40
8724,SNX3,51,Exosomes,O60493
8735,MYH13,5,Exosomes,Q9UKX3
8773,SNAP23,154,Exosomes,O00161
8774,NAPG,75,Exosomes,Q99747
8775,NAPA,125,Exosomes,P54920
8789,FBP2,12,Exosomes,O00757
8796,SCEL,3,Exosomes,O95171
8803,SUCLA2,18,Exosomes,Q9P2R7
8836,GGH,73,Exosomes,Q92820
8842,PROM1,78,Exosomes,O43490
8857,FCGBP,61,Exosomes,Q9Y6R7
8858,PROZ,8,Exosomes,P22891
8878,SQSTM1,71,Exosomes,Q13501
8907,AP1M1,44,Exosomes,Q9BXS5
8976,WASL,38,Exosomes,O00401
8985,PLOD3,84,Exosomes,O60568
8991,SELENBP1,69,Exosomes,Q13228
8993,PGLYRP1,7,Exosomes,O75594
8997,KALRN,11,Exosomes,O60229
9022,CLIC3,29,Exosomes,O95833
9031,BAZ1B,28,Exosomes,Q9UIG0
9043,SPAG9,45,Exosomes,O60271
9052,GPRC5A,80,Exosomes,Q8NFJ5
9058,SLC13A2,15,Exosomes,Q13183
9114,ATP6V0D1,89,Exosomes,P61421
9146,HGS,57,Exosomes,O14964
9179,AP4M1,1,Exosomes,O00189
9296,ATP6V1F,33,Exosomes,Q16864
9317,PTER,40,Exosomes,Q96BW5
9322,TRIP10,42,Exosomes,Q15642
9351,SLC9A3R2,61,Exosomes,Q15599
