ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
10525,HYOU1,38,Exosomes/Membrane vesicles,Q9Y4L1
10528,NOP56,14,Exosomes/Membrane vesicles,O00567
10553,HTATIP2,10,Exosomes/Membrane vesicles,Q9BUP3
10558,SPTLC1,6,Exosomes/Membrane vesicles,O15269
10564,ARFGEF2,7,Exosomes/Membrane vesicles,Q9Y6D5
10565,ARFGEF1,4,Exosomes/Membrane vesicles,Q9Y6D6
10577,NPC2,6,Exosomes/Membrane vesicles,P61916
10579,TACC2,8,Exosomes/Membrane vesicles,O95359
10611,PDLIM5,12,Exosomes/Membrane vesicles,Q96HC4
10613,ERLIN1,11,Exosomes/Membrane vesicles,O75477
10626,TRIM16,2,Exosomes/Membrane vesicles,O95361
10627,MYL12A,18,Exosomes/Membrane vesicles,O14950
10632,ATP5L,17,Exosomes/Membrane vesicles,O75964
10640,EXOC5,5,Exosomes/Membrane vesicles,O00471
10652,YKT6,14,Exosomes/Membrane vesicles,O15498
10653,SPINT2,5,Exosomes/Membrane vesicles,O43291
10678,B3GNT2,2,Exosomes/Membrane vesicles,Q9NY97
10724,MGEA5,5,Exosomes/Membrane vesicles,O60502
10728,PTGES3,23,Exosomes/Membrane vesicles,Q15185
10741,RBBP9,1,Exosomes/Membrane vesicles,O75884
10749,KIF1C,4,Exosomes/Membrane vesicles,O43896
10752,CHL1,5,Exosomes/Membrane vesicles,O00533
10768,AHCYL1,14,Exosomes/Membrane vesicles,O43865
10801,SEPT9,32,Exosomes/Membrane vesicles,Q9UHD8
10808,HSPH1,28,Exosomes/Membrane vesicles,Q92598
10809,STARD10,4,Exosomes/Membrane vesicles,Q9Y365
10810,WASF3,3,Exosomes/Membrane vesicles,Q9UPY6
10844,TUBGCP2,5,Exosomes/Membrane vesicles,Q9BSJ2
10846,PDE10A,1,Exosomes/Membrane vesicles,Q9Y233
10848,PPP1R13L,1,Exosomes/Membrane vesicles,Q8WUF5
10857,PGRMC1,18,Exosomes/Membrane vesicles,O00264
10864,SLC22A7,2,Exosomes/Membrane vesicles,Q9Y694
10867,TSPAN9,8,Exosomes/Membrane vesicles,O75954
10928,RALBP1,1,Exosomes/Membrane vesicles,Q15311
10935,PRDX3,21,Exosomes/Membrane vesicles,P30048
10955,SERINC3,1,Exosomes/Membrane vesicles,Q13530
10973,ASCC3,3,Exosomes/Membrane vesicles,Q8N3C0
10980,COPS6,10,Exosomes/Membrane vesicles,Q7L5N1
10985,GCN1L1,25,Exosomes/Membrane vesicles,Q92616
10987,COPS5,13,Exosomes/Membrane vesicles,Q92905
10988,METAP2,8,Exosomes/Membrane vesicles,P50579
10989,IMMT,12,Exosomes/Membrane vesicles,Q16891
11014,KDELR2,6,Exosomes/Membrane vesicles,P33947
11020,IFT27,1,Exosomes/Membrane vesicles,Q9BW83
11031,RAB31,15,Exosomes/Membrane vesicles,Q13636
11041,B3GNT1,6,Exosomes/Membrane vesicles,O43505
11059,WWP1,1,Exosomes/Membrane vesicles,Q9H0M0
11060,WWP2,3,Exosomes/Membrane vesicles,O00308
11069,RAPGEF4,1,Exosomes/Membrane vesicles,Q8WZA2
11076,TPPP,1,Exosomes/Membrane vesicles,O94811
11078,TRIOBP,3,Exosomes/Membrane vesicles,Q9H2D6
11099,PTPN21,3,Exosomes/Membrane vesicles,Q16825
11140,CDC37,21,Exosomes/Membrane vesicles,Q16543
11171,STRAP,17,Exosomes/Membrane vesicles,Q9Y3F4
11187,PKP3,20,Exosomes/Membrane vesicles,Q9Y446
11199,ANXA10,5,Exosomes/Membrane vesicles,Q9UJ72
11212,PROSC,4,Exosomes/Membrane vesicles,O94903
11224,RPL35,17,Exosomes/Membrane vesicles,P42766
11226,GALNT6,1,Exosomes/Membrane vesicles,Q8NCL4
11253,MAN1B1,5,Exosomes/Membrane vesicles,Q9UKM7
11254,SLC6A14,4,Exosomes/Membrane vesicles,Q9UN76
11260,XPOT,16,Exosomes/Membrane vesicles,O43592
11311,VPS45,7,Exosomes/Membrane vesicles,Q9NRW7
11316,COPE,17,Exosomes/Membrane vesicles,O14579
11329,STK38,2,Exosomes/Membrane vesicles,Q15208
11331,PHB2,23,Exosomes/Membrane vesicles,Q99623
11336,EXOC3,8,Exosomes/Membrane vesicles,O60645
11342,RNF13,1,Exosomes/Membrane vesicles,O43567
11343,MGLL,8,Exosomes/Membrane vesicles,Q99685
11344,TWF2,21,Exosomes/Membrane vesicles,Q6IBS0
22795,NID2,8,Exosomes/Membrane vesicles,Q14112
22802,CLCA4,4,Exosomes/Membrane vesicles,Q14CN2
22808,MRAS,2,Exosomes/Membrane vesicles,O14807
22824,HSPA4L,8,Exosomes/Membrane vesicles,O95757
22836,RHOBTB3,5,Exosomes/Membrane vesicles,O94955
22839,DLGAP4,5,Exosomes/Membrane vesicles,Q9Y2H0
22841,RAB11FIP2,1,Exosomes/Membrane vesicles,Q7L804
22844,FRMPD1,4,Exosomes/Membrane vesicles,Q5SYB0
22848,AAK1,3,Exosomes/Membrane vesicles,Q2M2I8
22853,LMTK2,2,Exosomes/Membrane vesicles,Q8IWU2
22858,ICK,1,Exosomes/Membrane vesicles,Q9UPZ9
22859,LPHN1,1,Exosomes/Membrane vesicles,O94910
22872,SEC31A,14,Exosomes/Membrane vesicles,O94979
22884,WDR37,3,Exosomes/Membrane vesicles,Q9Y2I8
22907,DHX30,11,Exosomes/Membrane vesicles,Q7L2E3
22919,MAPRE1,14,Exosomes/Membrane vesicles,Q15691
22920,KIFAP3,1,Exosomes/Membrane vesicles,Q92845
22925,PLA2R1,2,Exosomes/Membrane vesicles,Q13018
22928,SEPHS2,4,Exosomes/Membrane vesicles,Q99611
22941,SHANK2,8,Exosomes/Membrane vesicles,Q9UPX8
22978,NT5C2,12,Exosomes/Membrane vesicles,P49902
22982,DIP2C,6,Exosomes/Membrane vesicles,Q9Y2E4
23020,SNRNP200,26,Exosomes/Membrane vesicles,O75643
23036,ZNF292,3,Exosomes/Membrane vesicles,O60281
23041,MON2,4,Exosomes/Membrane vesicles,Q7Z3U7
23043,TNIK,24,Exosomes/Membrane vesicles,Q9UKE5
23052,ENDOD1,10,Exosomes/Membrane vesicles,O94919
23053,KIAA0913,1,Exosomes/Membrane vesicles,A7E2V4
23061,TBC1D9B,3,Exosomes/Membrane vesicles,Q66K14
23062,GGA2,1,Exosomes/Membrane vesicles,Q9UJY4
23066,CAND2,3,Exosomes/Membrane vesicles,O75155
23071,ERP44,25,Exosomes/Membrane vesicles,Q9BS26
23075,SWAP70,7,Exosomes/Membrane vesicles,Q9UH65
23105,FSTL4,2,Exosomes/Membrane vesicles,Q6MZW2
23111,SPG20,1,Exosomes/Membrane vesicles,Q8N0X7
23116,FAM179B,8,Exosomes/Membrane vesicles,Q9Y4F4
23122,CLASP2,8,Exosomes/Membrane vesicles,O75122
23154,NCDN,2,Exosomes/Membrane vesicles,Q9UBB6
23170,TTLL12,10,Exosomes/Membrane vesicles,Q14166
23171,GPD1L,9,Exosomes/Membrane vesicles,Q8N335
23173,METAP1,3,Exosomes/Membrane vesicles,P53582
23175,LPIN1,1,Exosomes/Membrane vesicles,Q14693
23176,SEPT8,7,Exosomes/Membrane vesicles,Q92599
23181,DIP2A,9,Exosomes/Membrane vesicles,Q14689
23192,ATG4B,2,Exosomes/Membrane vesicles,Q9Y4P1
23196,FAM120A,8,Exosomes/Membrane vesicles,Q9NZB2
23216,TBC1D1,3,Exosomes/Membrane vesicles,Q86TI0
23218,NBEAL2,15,Exosomes/Membrane vesicles,Q6ZNJ1
23220,DTX4,1,Exosomes/Membrane vesicles,Q9Y2E6
23224,SYNE2,7,Exosomes/Membrane vesicles,Q8WXH0
23228,PLCL2,3,Exosomes/Membrane vesicles,Q9UPR0
23233,EXOC6B,4,Exosomes/Membrane vesicles,Q9Y2D4
23236,PLCB1,4,Exosomes/Membrane vesicles,Q9NQ66
23239,PHLPP1,6,Exosomes/Membrane vesicles,O60346
23242,COBL,3,Exosomes/Membrane vesicles,O75128
23250,ATP11A,5,Exosomes/Membrane vesicles,P98196
23256,SCFD1,11,Exosomes/Membrane vesicles,Q8WVM8
23263,MCF2L,5,Exosomes/Membrane vesicles,O15068
23265,EXOC7,9,Exosomes/Membrane vesicles,Q9UPT5
23279,NUP160,2,Exosomes/Membrane vesicles,Q12769
23294,ANKS1A,9,Exosomes/Membrane vesicles,Q92625
23303,KIF13B,8,Exosomes/Membrane vesicles,Q9NQT8
23307,FKBP15,6,Exosomes/Membrane vesicles,Q5T1M5
23308,ICOSLG,3,Exosomes/Membrane vesicles,O75144
23324,MAN2B2,4,Exosomes/Membrane vesicles,Q9Y2E5
23325,KIAA1033,12,Exosomes/Membrane vesicles,Q2M389
23327,NEDD4L,19,Exosomes/Membrane vesicles,Q96PU5
23335,WDR7,4,Exosomes/Membrane vesicles,Q9Y4E6
23348,DOCK9,19,Exosomes/Membrane vesicles,Q9BZ29
23351,KHNYN,1,Exosomes/Membrane vesicles,O15037
23355,VPS8,7,Exosomes/Membrane vesicles,Q8N3P4
23358,USP24,7,Exosomes/Membrane vesicles,Q9UPU5
23371,TENC1,2,Exosomes/Membrane vesicles,Q63HR2
23376,UFL1,6,Exosomes/Membrane vesicles,O94874
23380,SRGAP2,17,Exosomes/Membrane vesicles,O75044
23382,AHCYL2,11,Exosomes/Membrane vesicles,Q96HN2
23396,PIP5K1C,3,Exosomes/Membrane vesicles,O60331
23420,NOMO1,12,Exosomes/Membrane vesicles,Q15155
23428,SLC7A8,10,Exosomes/Membrane vesicles,Q9UHI5
23433,RHOQ,6,Exosomes/Membrane vesicles,P17081
23435,TARDBP,10,Exosomes/Membrane vesicles,Q13148
23450,SF3B3,24,Exosomes/Membrane vesicles,Q15393
23461,ABCA5,1,Exosomes/Membrane vesicles,Q8WWZ7
23474,ETHE1,3,Exosomes/Membrane vesicles,O95571
23475,QPRT,13,Exosomes/Membrane vesicles,Q15274
23476,BRD4,5,Exosomes/Membrane vesicles,O60885
23498,HAAO,4,Exosomes/Membrane vesicles,P46952
23499,MACF1,19,Exosomes/Membrane vesicles,Q9UPN3
23524,SRRM2,11,Exosomes/Membrane vesicles,Q9UQ35
23527,ACAP2,4,Exosomes/Membrane vesicles,Q15057
23534,TNPO3,7,Exosomes/Membrane vesicles,Q9Y5L0
23541,SEC14L2,10,Exosomes/Membrane vesicles,O76054
23558,WBP2,2,Exosomes/Membrane vesicles,Q969T9
23562,CLDN14,2,Exosomes/Membrane vesicles,O95500
23569,PADI4,3,Exosomes/Membrane vesicles,Q9UM07
23586,DDX58,2,Exosomes/Membrane vesicles,O95786
23589,CARHSP1,8,Exosomes/Membrane vesicles,Q9Y2V2
23616,SH3BP1,1,Exosomes/Membrane vesicles,Q9Y3L3
23633,KPNA6,2,Exosomes/Membrane vesicles,O60684
23637,RABGAP1,7,Exosomes/Membrane vesicles,Q9Y3P9
23650,TRIM29,1,Exosomes/Membrane vesicles,Q14134
23659,PLA2G15,4,Exosomes/Membrane vesicles,Q8NCC3
23673,STX12,12,Exosomes/Membrane vesicles,Q86Y82
23710,GABARAPL1,2,Exosomes/Membrane vesicles,Q9H0R8
23729,SHPK,6,Exosomes/Membrane vesicles,Q9UHJ6
23760,PITPNB,12,Exosomes/Membrane vesicles,P48739
23788,MTCH2,5,Exosomes/Membrane vesicles,Q9Y6C9
24138,IFIT5,3,Exosomes/Membrane vesicles,Q13325
24139,EML2,9,Exosomes/Membrane vesicles,O95834
25777,SUN2,4,Exosomes/Membrane vesicles,Q9UH99
25778,DSTYK,1,Exosomes/Membrane vesicles,Q6XUX3
25782,RAB3GAP2,1,Exosomes/Membrane vesicles,Q9H2M9
25797,QPCT,8,Exosomes/Membrane vesicles,Q16769
25798,BRI3,1,Exosomes/Membrane vesicles,O95415
25814,ATXN10,3,Exosomes/Membrane vesicles,Q9UBB4
25825,BACE2,2,Exosomes/Membrane vesicles,Q9Y5Z0
25831,HECTD1,8,Exosomes/Membrane vesicles,Q9ULT8
25851,TECPR1,1,Exosomes/Membrane vesicles,Q7Z6L1
25864,ABHD14A,1,Exosomes/Membrane vesicles,Q9BUJ0
25865,PRKD2,3,Exosomes/Membrane vesicles,Q9BZL6
25890,ABI3BP,9,Exosomes/Membrane vesicles,Q7Z7G0
25923,ATL3,12,Exosomes/Membrane vesicles,Q6DD88
25953,PNKD,1,Exosomes/Membrane vesicles,Q8N490
25981,DNAH1,6,Exosomes/Membrane vesicles,Q9P2D7
25996,REXO2,5,Exosomes/Membrane vesicles,Q9Y3B8
26000,TBC1D10B,5,Exosomes/Membrane vesicles,Q4KMP7
26010,SPATS2L,1,Exosomes/Membrane vesicles,Q9NUQ6
26011,ODZ4,9,Exosomes/Membrane vesicles,Q6N022
26019,UPF2,1,Exosomes/Membrane vesicles,Q9HAU5
26035,GLCE,1,Exosomes/Membrane vesicles,O94923
26056,RAB11FIP5,2,Exosomes/Membrane vesicles,Q9BXF6
26064,RAI14,3,Exosomes/Membrane vesicles,Q9P0K7
26085,KLK13,3,Exosomes/Membrane vesicles,Q9UKR3
26086,GPSM1,1,Exosomes/Membrane vesicles,Q86YR5
26130,GAPVD1,2,Exosomes/Membrane vesicles,Q14C86
26136,TES,4,Exosomes/Membrane vesicles,Q9UGI8
26146,TRAF3IP1,2,Exosomes/Membrane vesicles,Q8TDR0
26160,IFT172,4,Exosomes/Membrane vesicles,Q9UG01
26228,STAP1,1,Exosomes/Membrane vesicles,Q9ULZ2
26232,FBXO2,2,Exosomes/Membrane vesicles,Q9UK22
26275,HIBCH,5,Exosomes/Membrane vesicles,Q6NVY1
26276,VPS33B,2,Exosomes/Membrane vesicles,Q9H267
26278,SACS,5,Exosomes/Membrane vesicles,Q9NZJ4
26287,ANKRD2,1,Exosomes/Membrane vesicles,Q9GZV1
26503,SLC17A5,3,Exosomes/Membrane vesicles,Q9NRA2
26505,CNNM3,9,Exosomes/Membrane vesicles,Q8NE01
26523,EIF2C1,1,Exosomes/Membrane vesicles,Q9UL18
26528,DAZAP1,1,Exosomes/Membrane vesicles,Q96EP5
26751,SH3YL1,1,Exosomes/Membrane vesicles,Q96HL8
26873,OPLAH,7,Exosomes/Membrane vesicles,O14841
26985,AP3M1,6,Exosomes/Membrane vesicles,Q9Y2T2
26986,PABPC1,44,Exosomes/Membrane vesicles,P11940
26998,FETUB,5,Exosomes/Membrane vesicles,Q9UGM5
27031,NPHP3,5,Exosomes/Membrane vesicles,Q7Z494
27044,SND1,35,Exosomes/Membrane vesicles,Q7KZF4
27068,PPA2,9,Exosomes/Membrane vesicles,Q9H2U2
27101,CACYBP,19,Exosomes/Membrane vesicles,Q9HB71
27131,SNX5,5,Exosomes/Membrane vesicles,Q9Y5X3
27134,TJP3,2,Exosomes/Membrane vesicles,O95049
27163,NAAA,4,Exosomes/Membrane vesicles,Q02083
27179,IL36A,1,Exosomes/Membrane vesicles,Q9UHA7
27183,VPS4A,24,Exosomes/Membrane vesicles,Q9UN37
27232,GNMT,3,Exosomes/Membrane vesicles,Q14749
27237,ARHGEF16,4,Exosomes/Membrane vesicles,Q5VV41
27241,BBS9,2,Exosomes/Membrane vesicles,Q3SYG4
27252,KLHL20,1,Exosomes/Membrane vesicles,Q9Y2M5
27333,GOLIM4,7,Exosomes/Membrane vesicles,O00461
27335,EIF3K,20,Exosomes/Membrane vesicles,Q9UBQ5
27347,STK39,3,Exosomes/Membrane vesicles,Q9UEW8
27430,MAT2B,7,Exosomes/Membrane vesicles,Q9NZL9
28513,CDH19,1,Exosomes/Membrane vesicles,Q9H159
28952,CCDC22,2,Exosomes/Membrane vesicles,O60826
28956,LAMTOR2,7,Exosomes/Membrane vesicles,Q9Y2Q5
28959,TMEM176B,2,Exosomes/Membrane vesicles,Q3YBM2
28981,IFT81,3,Exosomes/Membrane vesicles,Q8WYA0
28983,TMPRSS11E,1,Exosomes/Membrane vesicles,Q9UL52
28985,MCTS1,11,Exosomes/Membrane vesicles,Q9ULC4
29062,WDR91,1,Exosomes/Membrane vesicles,A4D1P6
29082,CHMP4A,11,Exosomes/Membrane vesicles,Q9BY43
29091,STXBP6,3,Exosomes/Membrane vesicles,Q8NFX7
29108,PYCARD,11,Exosomes/Membrane vesicles,Q9ULZ3
29110,TBK1,6,Exosomes/Membrane vesicles,Q9UHD2
29760,BLNK,1,Exosomes/Membrane vesicles,Q8WV28
29766,TMOD3,15,Exosomes/Membrane vesicles,Q9NYL9
29919,C18orf8,1,Exosomes/Membrane vesicles,Q96DM3
29924,EPN1,5,Exosomes/Membrane vesicles,Q9Y6I3
29925,GMPPB,10,Exosomes/Membrane vesicles,Q9Y5P6
29926,GMPPA,14,Exosomes/Membrane vesicles,Q96IJ6
29943,PADI1,1,Exosomes/Membrane vesicles,Q9ULC6
29952,DPP7,16,Exosomes/Membrane vesicles,Q9UHL4
29953,TRHDE,7,Exosomes/Membrane vesicles,Q9UKU6
29959,NRBP1,6,Exosomes/Membrane vesicles,Q9UHY1
29978,UBQLN2,7,Exosomes/Membrane vesicles,Q9UHD9
29979,UBQLN1,10,Exosomes/Membrane vesicles,Q9UMX0
29984,RHOD,1,Exosomes/Membrane vesicles,O00212
29988,SLC2A8,1,Exosomes/Membrane vesicles,Q9NY64
30000,TNPO2,8,Exosomes/Membrane vesicles,O14787
30001,ERO1L,15,Exosomes/Membrane vesicles,Q96HE7
30008,EFEMP2,6,Exosomes/Membrane vesicles,O95967
30011,SH3KBP1,4,Exosomes/Membrane vesicles,Q96B97
50506,DUOX2,2,Exosomes/Membrane vesicles,Q9NRD8
50636,ANO7,5,Exosomes/Membrane vesicles,Q6IWH7
50809,HP1BP3,9,Exosomes/Membrane vesicles,Q5SSJ5
50813,COPS7A,1,Exosomes/Membrane vesicles,Q9UBW8
51011,FAHD2A,2,Exosomes/Membrane vesicles,Q96GK7
51015,ISOC1,8,Exosomes/Membrane vesicles,Q96CN7
51020,HDDC2,1,Exosomes/Membrane vesicles,Q7Z4H3
51072,MEMO1,8,Exosomes/Membrane vesicles,Q9Y316
51090,PLLP,1,Exosomes/Membrane vesicles,Q9Y342
51091,SEPSECS,2,Exosomes/Membrane vesicles,Q9HD40
51098,IFT52,1,Exosomes/Membrane vesicles,Q9Y366
51100,SH3GLB1,5,Exosomes/Membrane vesicles,Q9Y371
51104,FAM108B1,3,Exosomes/Membrane vesicles,Q5VST6
51109,RDH11,11,Exosomes/Membrane vesicles,Q8TC12
51119,SBDS,6,Exosomes/Membrane vesicles,Q9Y3A5
51133,KCTD3,1,Exosomes/Membrane vesicles,Q9Y597
51143,DYNC1LI1,15,Exosomes/Membrane vesicles,Q9Y6G9
51144,HSD17B12,8,Exosomes/Membrane vesicles,Q53GQ0
51150,SDF4,7,Exosomes/Membrane vesicles,Q9BRK5
51164,DCTN4,2,Exosomes/Membrane vesicles,Q9UJW0
51196,PLCE1,5,Exosomes/Membrane vesicles,Q9P212
51200,CPA4,3,Exosomes/Membrane vesicles,Q9UI42
51228,GLTP,4,Exosomes/Membrane vesicles,Q9NZD2
51232,CRIM1,2,Exosomes/Membrane vesicles,Q9NZV1
51251,NT5C3,1,Exosomes/Membrane vesicles,Q9H0P0
51279,C1RL,5,Exosomes/Membrane vesicles,Q9NZP8
51280,GOLM1,9,Exosomes/Membrane vesicles,Q8NBJ4
51292,GMPR2,4,Exosomes/Membrane vesicles,Q9P2T1
51294,PCDH12,5,Exosomes/Membrane vesicles,Q9NPG4
51347,TAOK3,9,Exosomes/Membrane vesicles,Q9H2K8
51365,PLA1A,2,Exosomes/Membrane vesicles,Q53H76
51372,TMA7,4,Exosomes/Membrane vesicles,Q9Y2S6
51400,PPME1,3,Exosomes/Membrane vesicles,Q9Y570
51451,LCMT1,2,Exosomes/Membrane vesicles,Q9UIC8
51454,GULP1,1,Exosomes/Membrane vesicles,Q9UBP9
51473,DCDC2,1,Exosomes/Membrane vesicles,Q9UHG0
51477,ISYNA1,4,Exosomes/Membrane vesicles,Q9NPH2
51493,C22orf28,17,Exosomes/Membrane vesicles,Q9Y3I0
51520,LARS,20,Exosomes/Membrane vesicles,Q9P2J5
51569,UFM1,2,Exosomes/Membrane vesicles,P61960
51622,CCZ1,2,Exosomes/Membrane vesicles,P86790
51637,C14orf166,13,Exosomes/Membrane vesicles,Q9Y224
51645,PPIL1,4,Exosomes/Membrane vesicles,Q9Y3C6
51667,NUB1,2,Exosomes/Membrane vesicles,Q9Y5A7
51699,VPS29,11,Exosomes/Membrane vesicles,Q9UBQ0
51702,PADI3,1,Exosomes/Membrane vesicles,Q9ULW8
51765,MST4,22,Exosomes/Membrane vesicles,Q9P289
51809,GALNT7,10,Exosomes/Membrane vesicles,Q86SF2
53343,NUDT9,2,Exosomes/Membrane vesicles,Q9BW91
53905,DUOX1,2,Exosomes/Membrane vesicles,Q9NRD9
53916,RAB4B,9,Exosomes/Membrane vesicles,P61018
53938,PPIL3,1,Exosomes/Membrane vesicles,Q9H2H8
53942,CNTN5,5,Exosomes/Membrane vesicles,O94779
53944,CSNK1G1,3,Exosomes/Membrane vesicles,Q9HCP0
54039,PCBP3,8,Exosomes/Membrane vesicles,P57721
54097,FAM3B,3,Exosomes/Membrane vesicles,P58499
54165,DCUN1D1,2,Exosomes/Membrane vesicles,Q96GG9
54187,NANS,26,Exosomes/Membrane vesicles,Q9NR45
54346,UNC93A,1,Exosomes/Membrane vesicles,Q86WB7
54436,SH3TC1,3,Exosomes/Membrane vesicles,Q8TE82
54467,ANKIB1,1,Exosomes/Membrane vesicles,Q9P2G1
54477,PLEKHA5,1,Exosomes/Membrane vesicles,Q9HAU0
54505,DHX29,6,Exosomes/Membrane vesicles,Q7Z478
54536,EXOC6,2,Exosomes/Membrane vesicles,Q8TAG9
54538,ROBO4,7,Exosomes/Membrane vesicles,Q8WZ75
54545,MTMR12,1,Exosomes/Membrane vesicles,Q9C0I1
54555,DDX49,3,Exosomes/Membrane vesicles,Q9Y6V7
54600,UGT1A9,1,Exosomes/Membrane vesicles,O60656
54625,PARP14,7,Exosomes/Membrane vesicles,Q460N5
54768,HYDIN,6,Exosomes/Membrane vesicles,Q4G0P3
54795,TRPM4,5,Exosomes/Membrane vesicles,Q8TD43
54809,SAMD9,3,Exosomes/Membrane vesicles,Q5K651
54822,TRPM7,2,Exosomes/Membrane vesicles,Q96QT4
54836,BSPRY,4,Exosomes/Membrane vesicles,Q5W0U4
54842,MFSD6,2,Exosomes/Membrane vesicles,Q6ZSS7
54843,SYTL2,6,Exosomes/Membrane vesicles,Q9HCH5
54874,FNBP1L,7,Exosomes/Membrane vesicles,Q5T0N5
54885,TBC1D8B,1,Exosomes/Membrane vesicles,Q0IIM8
54886,LPPR1,1,Exosomes/Membrane vesicles,Q8TBJ4
54921,CHTF8,2,Exosomes/Membrane vesicles,P0CG13
54923,LIME1,4,Exosomes/Membrane vesicles,Q9H400
54935,DUSP23,1,Exosomes/Membrane vesicles,Q9BVJ7
54947,LPCAT2,3,Exosomes/Membrane vesicles,Q7L5N7
54961,SSH3,1,Exosomes/Membrane vesicles,Q8TE77
54972,TMEM132A,4,Exosomes/Membrane vesicles,Q24JP5
54981,NMRK1,1,Exosomes/Membrane vesicles,Q9NWW6
54994,C20orf11,4,Exosomes/Membrane vesicles,Q9NWU2
55001,TTC22,2,Exosomes/Membrane vesicles,Q5TAA0
55020,TTC38,5,Exosomes/Membrane vesicles,Q5R3I4
55031,USP47,3,Exosomes/Membrane vesicles,Q96K76
55041,PLEKHB2,11,Exosomes/Membrane vesicles,Q96CS7
55057,AIM1L,1,Exosomes/Membrane vesicles,Q8N1P7
55072,RNF31,1,Exosomes/Membrane vesicles,Q96EP0
55081,IFT57,1,Exosomes/Membrane vesicles,Q9NWB7
55118,CRTAC1,3,Exosomes/Membrane vesicles,Q9NQ79
55124,PIWIL2,2,Exosomes/Membrane vesicles,Q8TC59
55160,ARHGEF10L,7,Exosomes/Membrane vesicles,Q9HCE6
55161,TMEM33,8,Exosomes/Membrane vesicles,P57088
55163,PNPO,8,Exosomes/Membrane vesicles,Q9NVS9
55183,RIF1,2,Exosomes/Membrane vesicles,Q5UIP0
55191,NADSYN1,1,Exosomes/Membrane vesicles,Q6IA69
55194,FAM176B,7,Exosomes/Membrane vesicles,Q9NVM1
55195,C14orf105,1,Exosomes/Membrane vesicles,Q9NVL8
55203,LGI2,1,Exosomes/Membrane vesicles,Q8N0V4
55204,GOLPH3L,5,Exosomes/Membrane vesicles,Q9H4A5
55229,PANK4,4,Exosomes/Membrane vesicles,Q9NVE7
55230,USP40,1,Exosomes/Membrane vesicles,Q9NVE5
55233,MOB1A,16,Exosomes/Membrane vesicles,Q9H8S9
55236,UBA6,12,Exosomes/Membrane vesicles,A0AVT1
55243,KIRREL,7,Exosomes/Membrane vesicles,Q96J84
55244,SLC47A1,3,Exosomes/Membrane vesicles,Q96FL8
55246,CCDC25,3,Exosomes/Membrane vesicles,Q86WR0
55252,ASXL2,4,Exosomes/Membrane vesicles,Q76L83
55275,VPS53,5,Exosomes/Membrane vesicles,Q5VIR6
55277,FGGY,1,Exosomes/Membrane vesicles,Q96C11
55286,C4orf19,1,Exosomes/Membrane vesicles,Q8IY42
55359,STYK1,1,Exosomes/Membrane vesicles,Q6J9G0
55365,TMEM176A,1,Exosomes/Membrane vesicles,Q96HP8
55379,LRRC59,16,Exosomes/Membrane vesicles,Q96AG4
55437,STRADB,2,Exosomes/Membrane vesicles,Q9C0K7
55503,TRPV6,1,Exosomes/Membrane vesicles,Q9H1D0
55506,H2AFY2,11,Exosomes/Membrane vesicles,Q9P0M6
55556,ENOSF1,1,Exosomes/Membrane vesicles,Q7L5Y1
55568,GALNT10,2,Exosomes/Membrane vesicles,Q86SR1
55605,KIF21A,9,Exosomes/Membrane vesicles,Q7Z4S6
55612,FERMT1,2,Exosomes/Membrane vesicles,Q9BQL6
55620,STAP2,1,Exosomes/Membrane vesicles,Q9UGK3
55624,POMGNT1,1,Exosomes/Membrane vesicles,Q8WZA1
55640,FLVCR2,1,Exosomes/Membrane vesicles,Q9UPI3
55666,NPLOC4,4,Exosomes/Membrane vesicles,Q8TAT6
55667,DENND4C,2,Exosomes/Membrane vesicles,Q5VZ89
55690,PACS1,4,Exosomes/Membrane vesicles,Q6VY07
55705,IPO9,10,Exosomes/Membrane vesicles,Q96P70
55727,BTBD7,7,Exosomes/Membrane vesicles,Q9P203
55739,CARKD,5,Exosomes/Membrane vesicles,Q8IW45
55740,ENAH,6,Exosomes/Membrane vesicles,Q8N8S7
55752,SEPT11,29,Exosomes/Membrane vesicles,Q9NVA2
55754,TMEM30A,12,Exosomes/Membrane vesicles,Q9NV96
55763,EXOC1,10,Exosomes/Membrane vesicles,Q9NV70
55770,EXOC2,11,Exosomes/Membrane vesicles,Q96KP1
55773,TBC1D23,2,Exosomes/Membrane vesicles,Q9NUY8
55788,LMBRD1,5,Exosomes/Membrane vesicles,Q9NUN5
55793,FAM63A,1,Exosomes/Membrane vesicles,Q8N5J2
55845,BRK1,5,Exosomes/Membrane vesicles,Q8WUW1
55862,ECHDC1,7,Exosomes/Membrane vesicles,Q9NTX5
55898,UNC45A,15,Exosomes/Membrane vesicles,Q9H3U1
55909,BIN3,1,Exosomes/Membrane vesicles,Q9NQY0
55915,LANCL2,5,Exosomes/Membrane vesicles,Q9NS86
55930,MYO5C,6,Exosomes/Membrane vesicles,Q9NQX4
55937,APOM,4,Exosomes/Membrane vesicles,O95445
55959,SULF2,6,Exosomes/Membrane vesicles,Q8IWU5
56097,PCDHGC5,6,Exosomes/Membrane vesicles,Q9Y5F6
56098,PCDHGC4,2,Exosomes/Membrane vesicles,Q9Y5F7
56099,PCDHGB7,1,Exosomes/Membrane vesicles,Q9Y5F8
56101,PCDHGB5,2,Exosomes/Membrane vesicles,Q9Y5G0
