ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
Q8WYQ3,20,1,1,0,0,1,0,1,1,0
Q96KT6,8,1,0,1,0,0,1,0,0,1
Q16878,10,1,1,0,0,1,0,0,0,0
Q5MAI5,22,1,1,1,1,1,0,0,1,1
Q9UQ88,68,1,1,1,1,1,0,1,1,1
Q9Y6K0,13,1,1,0,0,0,1,0,0,1
E5RJ46,8,1,1,1,0,0,0,0,1,0
P0DPI3,21,1,0,1,0,0,1,1,1,1
Q9BS16,9,1,0,1,0,0,0,0,0,1
Q6P2H3,72,1,1,1,1,1,0,1,1,1
Q9H8S5,14,1,1,0,0,0,0,0,1,1
Q14004,194,1,1,1,1,1,0,1,1,1
Q00535,17,1,1,1,0,1,1,0,1,1
Q7L2Z9,18,1,1,0,0,1,0,0,0,0
Q9UQ52,57,1,1,1,1,1,0,0,1,1
Q9UHC6,48,1,1,1,1,1,1,1,1,1
Q6UXS0,7,1,1,0,0,0,0,0,0,1
P24941,15,1,1,1,1,0,0,0,0,0
P25940,199,1,1,1,1,1,1,1,1,1
O75128,147,1,1,1,1,1,0,1,1,1
P11509,17,1,1,0,1,1,0,0,0,1
Q96MU5,13,1,1,1,0,0,0,1,0,0
Q9HCH3,34,1,1,1,1,1,0,1,1,1
Q6FI81,18,1,1,1,0,1,0,0,0,1
Q14093,42,1,0,1,1,1,0,0,0,1
Q99418,17,1,1,1,1,1,0,0,0,1
Q86XQ3,12,1,1,1,0,1,1,0,0,1
Q69YQ0,117,1,1,1,1,1,0,0,1,1
Q9UI36,84,1,1,1,1,1,0,1,0,1
O15523,44,1,1,1,1,1,0,1,1,0
Q6ZNG2,29,1,1,1,0,0,0,1,1,1
Q8WVS4,56,1,1,1,1,1,0,0,1,1
Q15038,22,1,1,1,0,0,0,1,1,1
Q9BYW3,11,1,1,0,0,0,0,1,1,0
O75907,14,1,1,1,0,0,1,1,1,1
O60231,37,1,1,1,0,1,0,0,0,1
Q7L7V1,23,1,1,1,0,1,1,0,0,0
Q7L5Y6,20,1,1,1,0,1,1,0,0,0
Q8WWF6,13,1,0,1,0,0,1,0,1,1
Q5JSL3,87,1,1,1,1,1,0,1,1,1
Q15057,54,1,1,1,0,1,1,0,1,0
Q9ULW3,28,1,0,1,0,1,0,1,1,1
P04217,12,1,1,0,0,0,0,0,0,0
Q9UKV3,142,1,1,1,1,1,0,1,1,1
P49189,14,1,1,1,1,1,0,0,1,0
Q9NQ94,39,1,1,1,0,1,0,1,1,0
P00505,29,1,1,1,1,1,0,0,1,0
P61981,21,1,1,1,0,1,0,0,0,1
P0DMS8,11,1,1,1,0,0,1,0,0,0
P22760,12,1,1,1,0,1,0,0,1,0
O95433,19,1,1,1,1,1,0,0,1,0
P20292,7,1,1,0,0,1,0,0,0,1
Q5VUJ5,39,1,1,1,0,0,1,1,0,0
Q9H161,40,1,1,1,0,1,1,1,1,0
Q5JQC9,57,1,1,1,1,1,0,1,0,1
Q9H2U9,39,1,1,1,0,1,1,1,1,1
Q96CM8,20,1,1,1,1,1,0,1,0,0
P40145,55,1,1,1,1,1,1,0,1,1
Q5T601,42,1,1,1,1,1,0,1,1,1
P22570,17,1,1,1,0,0,1,0,0,0
O00468,137,1,1,1,1,0,0,1,1,1
P12235,12,1,1,1,1,1,0,0,1,0
Q9UM13,12,1,1,1,0,1,1,1,0,0
Q9H560,8,1,1,1,0,0,0,0,1,0
O95236,25,1,1,1,0,1,1,0,1,1
Q8WW43,5,0,0,0,0,1,1,0,0,1
O96018,30,1,1,1,0,0,0,1,1,0
Q9HDC9,21,1,1,1,1,1,1,1,0,1
Q92888,60,1,1,1,1,1,1,1,1,1
Q8N6M6,28,1,1,1,1,0,0,1,0,1
Q96NS5,11,1,1,1,0,0,1,1,0,1
P98196,38,1,1,1,1,1,1,0,0,1
Q96B67,21,1,1,1,1,0,1,1,1,0
P15289,31,1,1,0,0,0,0,1,1,1
Q9HBK9,18,1,1,1,1,1,1,1,0,1
Q13705,19,1,1,1,1,0,0,0,0,0
O75061,64,1,1,1,1,1,0,1,1,0
O95450,54,1,1,1,0,1,0,1,1,0
P18859,11,1,0,0,1,1,0,0,0,1
Q6DD88,20,1,1,1,0,1,0,1,1,1
Q8TDN6,17,1,1,1,1,1,0,0,1,1
Q6UXE8,15,1,1,1,0,1,1,1,0,1
Q9Y2F9,11,1,1,0,0,0,1,0,1,0
Q5W0U4,15,1,1,1,0,1,0,1,1,0
Q9BPU9,3,1,0,0,0,0,1,0,1,0
Q76KP1,65,1,1,1,1,1,0,1,1,1
Q6ZMB0,16,1,1,0,0,0,1,1,1,1
Q5T5X7,55,1,1,1,1,0,0,1,1,1
Q92843,11,1,0,1,0,1,0,1,0,1
Q9NY43,44,1,1,1,1,1,0,1,1,0
Q99728,61,1,1,1,1,1,1,1,1,1
Q5H9F3,164,1,1,1,1,0,1,1,1,1
P23280,7,1,1,0,0,1,0,0,0,1
Q7L4P6,23,1,1,1,1,0,0,0,0,1
Q8N9H9,68,1,1,1,0,1,1,1,1,1
Q9BXH1,16,1,1,0,0,0,0,1,1,1
Q5T7R7,12,1,1,1,0,0,1,0,0,0
Q9BXJ4,15,0,0,1,1,0,1,1,1,1
Q69YN2,23,1,1,1,0,0,1,0,1,1
Q9NYX4,25,1,1,1,1,1,1,1,1,1
Q8N4S0,56,1,1,1,0,0,0,0,1,1
Q8IX12,67,1,1,1,1,0,1,0,1,1
Q9Y646,12,1,1,1,1,0,0,0,0,1
Q99440,5,0,1,0,0,1,0,0,0,0
Q8TDI0,105,1,1,1,1,1,0,1,1,1
P42771,8,1,1,0,0,0,0,1,1,0
O94921,50,1,1,1,1,1,1,1,1,1
Q8NE62,25,1,1,1,1,1,1,1,1,0
O15182,13,1,1,1,0,1,0,0,0,0
A6NGG3,6,1,1,0,0,1,0,1,0,0
Q6IPU0,7,1,1,1,0,1,1,1,0,0
Q8TBE1,3,1,0,0,0,0,1,0,0,0
Q9C0A0,45,1,1,1,1,1,0,1,1,1
Q96M02,50,1,1,1,0,1,0,0,1,1
Q86WW8,5,1,0,0,0,1,0,1,1,0
Q96KA5,11,1,1,1,0,0,0,1,0,0
Q96RK0,235,1,1,1,1,1,0,1,1,1
Q8NHS4,22,1,1,1,1,1,1,0,1,1
P24387,12,1,1,0,1,1,1,0,0,0
P0DML3,12,1,1,0,0,1,1,0,0,1
Q6NV74,113,1,1,1,1,1,0,1,1,1
A6NMK7,2,0,0,1,0,0,0,0,0,1
Q6UXH1,19,1,1,0,1,1,0,1,0,0
Q7Z4B0,7,1,1,0,1,0,1,0,0,1
Q99807,16,1,1,1,0,1,1,1,0,0
Q93034,26,1,1,1,1,1,0,0,1,1
Q9ULE3,86,1,1,1,1,1,1,1,1,1
Q5D0E6,14,1,0,1,1,1,0,1,0,0
P06132,8,1,1,1,1,0,0,0,0,0
Q9NR30,57,1,1,1,1,1,0,1,1,1
Q9NQC7,46,1,1,1,0,1,1,1,1,1
Q5TAQ9,51,1,1,1,0,1,1,1,1,1
Q96IU4,5,1,0,1,0,0,0,1,0,1
Q96HD1,22,1,1,1,0,1,1,1,1,1
Q6PUV4,9,1,0,1,0,1,0,0,0,1
A8MQ03,21,1,1,1,1,0,1,1,1,1
Q5DJT8,23,1,1,1,0,1,1,0,1,1
P00167,8,1,1,1,0,1,0,0,0,1
A0A1B0GTU2,7,1,1,0,0,0,1,1,0,0
Q9HC47,2,0,0,0,0,0,0,0,0,1
O95452,8,1,0,1,0,0,1,0,0,1
O00574,10,1,1,0,0,0,1,0,0,1
A0A096LNP1,1,0,1,0,0,0,0,0,0,0
P0DP74,10,1,0,0,0,1,0,1,1,1
O96002,2,1,0,0,0,0,0,0,1,0
Q6UXB2,6,0,0,1,0,1,1,1,1,1
Q8N1L1,16,1,1,0,0,0,1,1,1,0
P01034,4,1,0,1,0,0,0,0,0,0
Q6IC83,19,1,1,0,0,0,1,1,1,0
Q86T65,63,1,1,1,1,1,1,1,1,1
Q68D51,47,1,1,1,1,1,0,0,0,1
P32321,9,1,1,1,0,0,1,1,0,1
Q96GQ7,41,1,1,1,1,1,1,0,1,1
Q5TDH0,21,1,1,1,0,1,1,0,0,1
Q9Y315,13,1,1,0,1,1,0,0,1,1
Q9UBU7,42,1,1,1,1,1,0,1,1,0
Q05D60,30,1,1,1,1,1,0,0,0,1
Q8TDJ6,128,1,1,1,1,1,0,0,1,1
Q14574,31,1,1,1,0,1,1,0,1,1
Q8WWB3,11,1,1,1,1,0,0,0,0,1
Q9UNE0,46,1,1,1,1,1,0,1,0,0
Q9BV94,17,1,1,1,1,1,1,1,0,1
Q3B7T1,56,1,1,1,1,1,0,1,1,1
A6NNS2,9,1,1,1,0,0,1,0,0,1
Q9BQI3,43,1,1,1,1,1,0,0,0,1
Q86V85,17,1,1,1,0,1,1,0,1,1
P26641,17,1,1,1,1,1,0,1,1,1
O43402,9,1,0,1,0,1,0,1,1,0
P26378,22,1,1,1,0,0,0,1,1,0
Q9BVM4,6,1,1,1,0,0,0,0,0,0
Q6UXU4,18,1,1,1,0,0,1,1,1,1
O95267,38,1,1,1,1,1,1,0,1,0
Q5TEC6,27,1,0,1,0,1,1,0,1,0
Q5TGJ6,19,1,1,1,0,1,0,1,0,0
P02008,12,1,0,1,0,0,0,0,1,0
Q9BYQ4,38,1,1,0,0,0,1,1,0,0
A2PYH4,75,1,1,1,1,1,1,0,1,0
Q5VTY9,11,1,1,0,1,0,1,0,1,1
P31260,43,1,1,1,1,1,0,1,1,1
Q9BVR0,48,1,1,1,1,1,1,1,0,1
P11142,42,1,1,1,0,1,0,1,1,0
A0A0C4DH38,5,0,0,1,0,0,1,0,0,1
A0A0B4J1U7,5,1,0,0,0,0,0,0,1,1
A0A0J9YVY3,3,0,0,0,1,0,0,0,0,1
A0A0B4J1V7,5,0,0,0,1,0,1,0,1,1
Q6MZM0,48,1,1,1,1,1,1,1,1,1
P32754,14,1,1,1,1,1,0,0,0,0
P17693,5,0,1,1,0,1,0,0,1,0
P01893,19,1,1,1,0,1,0,0,0,1
P31942,23,1,1,1,0,1,0,0,1,0
O14732,8,1,0,1,0,0,0,0,1,1
P01583,20,1,1,0,1,1,0,1,0,0
Q9UF12,26,1,1,1,0,0,1,1,1,1
O60684,21,1,1,1,0,1,0,1,0,1
P01834,14,1,1,0,0,0,1,1,0,0
Q6UXB1,5,1,0,0,0,0,1,1,0,0
Q6GPH6,11,1,0,1,0,0,0,0,1,1
Q86U28,20,1,1,1,0,0,1,0,1,1
Q6UXX5,82,1,1,1,0,1,0,0,1,1
Q3SY84,60,1,1,1,1,1,1,1,1,1
Q9C010,11,1,1,0,1,1,0,0,1,0
Q9ULG1,98,1,1,1,1,1,1,1,1,1
Q6UWL6,51,1,1,1,1,1,1,0,1,1
P78412,36,1,1,1,1,0,1,1,1,1
Q3LI77,16,1,1,0,0,0,1,1,1,0
P16389,22,1,1,1,0,0,1,0,0,1
A0A0B4J2D9,14,1,1,0,0,0,1,0,1,1
Q8TAP9,54,1,1,0,0,0,1,1,1,1
Q9BU76,38,1,0,1,1,1,0,1,1,1
Q96HT8,3,1,0,0,0,0,0,0,0,0
Q9H845,23,1,1,1,1,1,1,1,0,0
Q9Y243,28,1,1,1,1,1,0,0,0,1
Q9BR61,12,1,1,1,1,0,0,0,0,1
P45844,16,1,1,0,0,0,1,0,0,1
Q8IZP0,62,1,1,1,0,1,0,1,1,1
P01031,48,1,1,1,1,1,1,0,1,1
Q496F6,15,1,1,0,1,0,1,0,0,1
Q6UXZ3,12,1,1,1,0,0,0,0,0,0
P49760,39,1,1,1,1,0,0,1,1,0
Q05639,34,1,1,1,1,1,0,0,1,1
Q4G0I0,10,1,0,1,0,0,1,0,0,0
Q16610,37,1,1,1,1,1,0,1,0,1
Q15125,9,1,1,0,0,1,0,0,0,1
P07320,4,1,1,1,0,0,0,0,0,0
Q9BU20,9,1,1,1,0,1,0,1,0,0
P33261,23,1,1,1,1,1,1,0,1,1
Q9H7D0,90,1,1,1,1,1,0,1,1,1
O00548,54,1,1,1,0,1,1,1,1,1
P78352,53,1,1,1,1,1,1,0,1,0
Q92988,22,1,1,1,0,0,1,1,1,1
Q7L8W6,6,1,0,1,0,1,0,0,0,0
P27487,23,1,1,1,1,1,0,0,1,1
Q9NXC2,19,1,1,1,1,1,1,1,0,0
P16260,18,1,1,1,1,1,1,1,1,1
O94808,13,1,1,1,1,1,1,0,1,0
P00390,18,1,1,1,0,1,0,0,1,0
Q6B0K9,7,1,0,1,0,0,0,0,0,1
Q8IV61,28,1,1,1,0,1,0,1,0,0
Q9BYG8,19,1,1,1,1,1,0,0,0,1
Q5QNW6,22,1,1,1,0,1,0,1,1,0
Q9H4S2,26,1,1,1,0,0,0,1,1,1
A0A096LPI5,12,1,1,1,0,0,0,1,0,1
Q9ULK0,46,1,1,1,1,1,1,1,0,1
Q96GX5,64,1,1,1,1,1,1,1,1,0
Q9BYE0,23,1,1,1,0,0,0,1,0,1
Q96N76,23,1,1,1,0,0,1,0,1,1
P00492,8,1,1,1,0,1,0,0,1,0
Q8N3J3,58,1,1,1,1,0,1,1,1,1
P17096,19,1,1,1,1,1,0,0,1,0
P05204,10,1,0,1,1,1,0,1,1,0
P55795,25,1,1,1,1,1,0,0,1,0
P15248,7,0,1,1,0,0,0,1,0,1
P05014,3,1,0,1,0,1,0,0,0,0
Q9HBE5,33,1,1,0,1,1,0,0,1,0
P41091,25,1,1,1,0,1,0,1,1,1
P78344,58,1,1,1,1,1,0,0,1,1
Q96A47,13,1,1,1,0,0,0,0,1,0
P08729,40,1,1,1,0,1,0,0,1,0
Q9BX67,17,1,1,1,0,1,1,0,0,0
Q15811,113,1,1,1,1,1,0,1,1,1
Q0D2K2,14,1,1,1,0,1,0,0,1,1
Q9NPC2,16,1,1,0,1,0,1,0,1,1
Q96QS6,24,1,1,0,1,1,1,1,1,1
Q6YP21,17,1,0,1,1,1,1,0,1,1
Q13554,73,1,1,1,1,0,1,1,1,1
O43766,20,1,0,1,1,1,1,0,0,1
Q6UWM7,16,1,1,1,0,1,0,0,1,1
P47929,8,1,1,1,0,0,0,0,1,0
O15230,177,1,1,1,1,1,1,1,1,1
Q6PKG0,110,1,1,1,1,1,0,1,1,1
Q6JVE9,14,1,1,1,0,0,1,1,0,0
Q96CN5,40,1,1,1,0,1,1,1,0,1
Q86YD5,26,1,1,0,0,0,1,1,0,1
Q9H756,15,1,1,0,1,0,0,0,1,0
Q9UN81,28,1,1,1,1,1,0,1,0,0
Q53EV4,18,1,1,1,1,1,0,0,0,1
Q8TDW0,38,1,1,1,1,1,0,0,1,1
Q96GA3,32,1,1,1,1,0,0,1,1,1
Q05469,94,1,1,1,1,1,1,1,1,1
A0A075B6I4,8,1,0,0,0,0,0,0,0,1
P42704,50,1,1,1,1,1,0,0,1,1
Q8N448,39,1,1,1,1,1,1,1,1,1
Q5SRR4,6,1,1,0,0,0,0,0,1,0
Q0VAK6,36,1,1,1,1,1,0,0,0,1
P01703,9,1,0,1,0,0,0,0,1,1
A0A075B6I6,8,1,1,1,0,0,1,0,0,1
Q9NX58,22,1,1,1,0,1,1,0,1,1
A8MSI8,5,1,0,0,0,1,1,0,0,0
P01704,5,1,1,1,0,0,0,1,0,1
Q5VYS4,18,1,1,0,0,0,1,1,1,1
A0A075B6K5,4,1,0,0,0,0,0,0,0,0
Q9ULC4,6,1,1,1,1,0,0,0,1,0
P43243,79,1,1,1,1,1,0,1,1,0
O15553,53,1,1,1,0,1,0,1,1,1
Q8NEM0,70,1,1,1,1,1,1,1,1,1
O43283,78,1,1,1,1,1,1,1,1,1
O75448,33,1,1,1,1,1,1,0,1,1
Q8N4V1,8,1,1,0,0,1,0,0,1,1
P32519,54,1,1,1,0,1,0,0,1,1
Q6UWW8,13,1,1,1,0,1,0,0,1,1
Q9H6S3,54,1,1,1,1,1,1,1,1,1
P0C866,20,1,1,1,0,0,1,0,1,1
P00742,33,1,1,1,1,1,0,1,1,1
P03951,17,1,1,1,1,1,1,0,1,1
P58658,18,1,1,1,0,1,0,0,1,1
Q76MJ5,50,1,1,1,0,1,1,1,1,1
O60447,50,1,1,1,0,1,1,0,1,1
Q8N612,63,1,1,1,1,1,1,1,1,1
Q13630,6,1,0,1,0,0,0,0,0,0
P12314,25,1,1,1,0,0,0,0,1,1
P31995,19,1,1,1,1,0,1,0,0,1
Q96RD9,38,1,1,1,0,1,1,0,0,1
Q5VTL7,29,1,1,0,1,0,1,1,1,1
Q13451,25,1,1,1,1,1,0,0,1,0
Q4G163,76,1,1,1,1,1,1,1,1,1
Q9BYJ0,20,1,1,1,0,0,1,0,1,1
Q8N3Y1,21,1,1,1,1,0,0,0,1,0
Q8TAT2,21,1,1,1,0,0,1,1,1,0
P98174,74,1,1,1,1,1,0,1,1,0
Q13643,15,1,1,1,0,1,1,1,0,0
Q495W5,20,1,1,1,0,1,0,0,1,0
A0AVI2,66,1,1,1,1,1,1,1,1,1
Q9HDB9,46,1,1,1,1,1,0,1,1,1
Q96ME1,26,1,1,0,0,1,1,0,1,1
Q9BT04,17,1,1,1,0,0,0,0,1,1
Q6ZQN5,32,1,1,1,0,0,1,1,0,0
P58012,44,1,1,1,0,0,0,1,0,0
Q13069,16,1,1,1,0,0,1,0,1,1
Q9BXM9,37,1,1,1,1,1,1,0,1,0
A6NEY3,30,1,1,1,1,1,1,1,1,1
Q8WTR4,28,1,1,1,0,0,1,1,1,1
Q8IW92,9,1,1,1,1,1,0,0,1,1
P01215,6,1,1,0,0,0,1,0,0,1
Q9UK08,6,1,0,1,1,1,0,0,0,0
P29992,9,0,1,1,0,1,1,0,0,0
P43220,14,1,1,1,0,1,1,0,0,1
Q9NS18,6,1,1,0,0,1,1,0,0,0
Q4ZG55,71,1,1,1,1,1,1,1,1,1
P14314,38,1,1,1,1,0,1,1,0,1
Q15760,9,1,1,0,0,0,0,0,1,1
A4D1B5,17,1,1,1,0,1,0,0,1,0
Q03013,11,1,0,0,1,1,0,0,0,0
P38646,34,1,1,1,1,1,0,0,1,1
Q9P2G9,32,1,1,1,0,1,0,0,1,1
Q5TC63,12,1,1,1,1,1,1,1,0,1
Q9UGQ3,14,1,1,1,0,0,1,0,1,1
Q9BYR0,38,0,0,0,0,0,1,1,0,0
Q9BYQ8,35,0,0,0,0,0,1,1,0,0
Q86T24,48,1,1,1,1,1,0,0,1,0
Q6L8H4,49,0,1,0,0,0,1,1,0,0
O75367,21,1,1,1,1,1,0,1,1,0
Q16777,9,1,0,1,0,1,0,0,1,0
O43424,39,1,1,1,0,1,0,0,1,1
P57053,23,1,1,1,0,1,0,1,1,1
A1L0T0,19,1,1,1,0,1,0,0,1,1
Q68CP4,22,1,1,1,0,0,1,1,0,1
Q9ULI3,138,1,1,1,1,1,1,1,1,0
P54840,32,1,1,1,0,1,0,0,0,0
A0A0C4DH35,6,1,1,0,0,0,1,0,0,1
O43390,60,1,1,1,1,1,0,1,1,1
B7ZW38,38,1,1,1,1,1,0,1,1,1
Q9UBC0,35,1,1,0,0,0,1,0,1,1
O15347,21,1,1,1,0,1,0,0,1,0
Q9HBE4,9,1,1,0,0,0,0,1,0,1
Q9UKT9,37,1,1,1,1,1,0,1,0,0
Q8WWZ1,8,1,0,1,0,1,1,1,0,0
Q6ZVL6,160,1,1,1,1,1,1,0,1,1
Q9UK76,33,1,1,1,1,1,0,1,0,0
P51617,50,1,1,1,0,1,1,1,1,1
O60575,2,0,0,0,0,1,1,0,0,0
Q6ZMV9,56,1,1,1,1,1,1,1,1,0
P43631,21,1,1,0,1,0,1,0,0,0
Q6UVM3,65,1,1,1,1,1,1,1,1,1
Q92876,8,1,1,0,0,1,0,0,1,1
Q6PIL6,11,1,1,1,1,0,0,0,1,0
P10644,22,1,1,0,1,1,0,0,1,0
Q3LI54,6,1,0,0,0,0,0,1,1,0
Q92794,176,1,1,1,1,1,1,1,1,1
Q701N2,46,0,1,0,0,0,1,1,1,0
Q9H9L4,32,1,1,1,1,1,1,1,0,0
Q63ZY3,84,1,1,1,0,1,0,1,1,1
Q8IUC3,13,1,1,0,0,0,1,1,1,0
P83111,27,1,1,1,1,1,0,1,1,1
A0A0C4DH73,9,1,1,0,0,0,1,0,1,1
P61326,5,1,1,1,0,1,0,0,0,0
Q8N468,14,1,1,1,0,0,1,0,0,1
Q6WCQ1,104,1,1,1,1,1,1,1,0,1
P11712,22,1,1,1,1,1,1,0,1,1
P20813,15,1,1,1,0,1,0,1,1,1
P13611,317,1,1,1,1,1,0,1,1,0
P17927,102,1,1,1,1,1,1,1,0,1
P40313,5,1,1,0,0,0,1,0,0,1
P61073,26,1,1,1,0,1,0,0,1,0
P02778,5,1,1,0,1,0,0,0,0,1
Q6NUT2,19,1,1,1,0,1,0,0,1,1
P35659,32,1,1,1,1,1,0,1,0,0
O94760,13,1,1,1,1,0,1,0,0,1
Q8NEL9,61,1,1,1,1,1,1,1,1,0
Q5VU92,13,1,0,1,0,0,0,0,1,1
Q6NSW5,10,1,1,1,0,1,0,0,0,0
P17844,35,1,1,1,1,1,0,1,1,1
Q9P2X7,6,1,0,1,0,1,0,1,0,0
P81605,9,1,1,1,0,1,0,1,0,0
Q96LJ7,9,1,0,1,1,0,0,0,1,1
Q9UGM3,111,1,1,0,1,0,0,1,1,0
Q8WXX0,127,1,1,1,1,1,1,0,1,1
Q6ZMT9,41,1,1,1,1,0,1,0,1,1
Q6P2E9,87,1,1,1,1,1,1,1,1,1
O75530,25,1,1,1,0,1,0,0,1,0
P11171,80,1,1,1,1,1,0,0,1,1
Q9N2K0,36,1,1,1,0,1,1,0,1,1
Q902F8,35,1,1,0,1,1,1,1,1,1
Q9NX77,24,1,1,1,1,0,1,0,0,1
Q13144,36,1,1,1,0,0,0,1,1,0
O95936,91,1,1,1,1,1,0,1,1,1
Q8TE68,73,1,1,1,1,1,0,1,1,1
Q9BXW9,58,1,1,1,1,1,1,0,1,1
Q92731,34,1,1,1,0,1,0,1,1,1
O75844,13,1,1,1,1,1,0,0,0,1
Q9Y421,7,1,0,0,0,1,0,0,0,1
Q8TAV0,26,1,0,1,1,0,1,1,0,1
Q2M2I3,40,1,1,1,0,1,0,0,1,1
F2Z333,14,1,1,0,0,0,0,1,1,0
O75636,20,1,1,1,0,1,1,1,1,1
Q4ZHG4,229,1,1,1,1,1,0,1,1,1
Q02790,32,1,1,1,1,1,0,0,1,0
Q9Y5Y0,23,1,1,1,0,1,0,0,1,1
P31371,12,1,1,1,0,1,0,0,0,1
P21781,7,1,1,0,0,0,0,0,1,0
Q5D862,222,1,1,1,0,1,1,1,1,1
P08620,12,1,1,1,0,1,0,0,1,1
Q92496,20,1,1,0,0,0,1,1,0,1
Q5TGI0,24,1,1,0,1,0,0,0,0,0
P62684,44,1,1,1,1,1,0,1,1,1
Q96NE9,24,1,0,0,1,1,0,0,1,0
Q92945,80,1,1,1,1,1,0,1,1,0
Q14697,27,1,1,1,1,1,0,0,1,1
Q9UJY5,38,1,1,1,1,1,0,1,1,1
A6NI86,31,1,1,1,1,1,0,1,1,1
O75603,34,1,1,1,0,1,0,1,1,1
A6NCL1,29,1,1,1,0,1,1,0,0,1
Q8TEQ6,68,1,1,1,1,1,1,1,1,1
P50151,5,1,0,1,0,0,0,1,0,0
Q96CW5,30,1,1,1,1,1,1,0,0,1
Q9H227,9,1,1,1,0,1,0,1,0,0
Q9NS67,23,1,1,0,0,1,1,1,1,1
Q14330,13,1,1,0,1,0,0,0,0,1
O00270,15,1,1,1,0,0,1,1,1,1
O95259,50,1,1,1,1,1,0,0,1,1
Q8IYK4,20,1,1,1,1,1,1,1,0,0
P60893,10,1,1,0,0,0,1,0,1,1
Q96P67,8,1,1,0,0,0,1,0,0,1
Q9UL51,105,1,1,1,1,1,0,1,1,1
P48506,26,1,1,1,0,1,0,0,0,1
B0YJ81,17,1,1,1,0,0,0,0,1,1
Q96EW2,26,1,1,1,0,1,0,0,0,1
Q08623,7,1,1,1,1,1,0,0,0,0
Q99525,14,1,0,1,0,1,0,0,1,0
Q53FT3,2,0,0,0,0,0,1,0,0,1
Q76N89,125,1,1,1,1,1,1,1,1,1
Q9NQG7,41,1,1,1,1,0,0,1,1,0
Q9ULT8,165,1,1,1,1,1,1,1,1,1
P20719,34,1,1,1,0,0,1,1,1,1
P00739,12,1,1,1,0,1,0,0,0,0
A8MYZ5,1,0,0,0,0,0,1,0,0,0
Q9H0H0,31,1,1,1,1,1,0,0,1,1
Q16674,7,0,1,0,1,1,1,1,1,0
P52732,46,1,1,1,1,1,1,1,0,1
Q6P597,40,1,0,1,0,1,0,0,0,1
Q5H943,6,1,1,0,0,0,0,1,1,0
Q3LI63,3,0,0,0,0,0,0,1,1,0
Q9NVR5,66,1,1,1,1,0,0,1,1,0
Q9NS40,92,1,1,1,1,1,0,1,1,1
O75840,16,1,1,0,0,1,0,0,1,1
Q9UMN6,330,1,1,1,1,1,1,1,1,1
P48742,36,1,1,1,0,1,1,0,0,0
P01615,8,1,0,0,0,0,0,0,1,1
Q8NG48,27,1,1,1,1,1,1,0,0,0
Q14847,22,1,1,1,0,1,1,1,0,0
Q9Y383,21,1,0,1,1,1,0,1,0,1
P05455,23,1,1,1,1,1,0,0,0,0
Q9GIP4,4,0,1,1,1,0,0,0,0,0
Q86WA8,27,1,1,1,0,1,0,1,0,1
Q86VZ4,38,1,1,1,1,1,1,1,1,1
Q8WV07,7,1,0,0,0,0,0,0,0,1
Q96L50,15,1,1,1,1,1,1,0,1,0
A6NK58,6,1,1,0,0,0,0,0,1,1
Q8N149,30,1,1,1,0,1,0,0,1,1
Q16798,31,1,1,1,0,1,0,1,1,0
A6BM72,90,1,1,0,1,1,1,1,1,1
A0A0B4J1Y8,9,1,1,0,0,1,0,0,1,1
O15068,98,1,1,1,1,1,1,1,1,1
P10911,29,1,1,1,1,1,0,0,0,0
P49137,22,1,1,0,1,1,0,1,0,1
Q15555,33,1,1,1,0,1,0,1,1,0
Q969V1,9,1,1,0,0,1,0,0,1,1
O00462,26,1,1,1,1,1,1,0,0,0
Q9UJA3,46,1,1,1,0,1,0,0,1,1
Q9HDB8,11,1,1,0,0,0,0,0,1,0
P51610,248,1,1,1,1,1,0,1,1,1
Q6PXP3,20,1,1,1,0,0,1,1,0,1
P0CAP2,44,1,1,1,0,1,1,0,0,1
Q5TGS1,13,1,1,0,1,1,0,0,1,0
Q8NE63,35,1,1,1,1,1,0,0,1,0
Q7Z353,44,1,1,1,1,1,0,0,1,0
O43679,26,1,1,0,1,1,0,1,0,0
Q86XA9,66,1,1,1,0,1,1,1,1,1
P35453,30,1,1,1,0,1,0,1,1,1
P57058,58,1,1,1,1,1,1,1,1,1
A0A0B4J1V0,13,1,0,1,1,1,1,0,0,1
P0DTE1,5,1,0,0,0,0,1,0,0,1
Q9ULV5,40,1,1,1,0,1,0,1,1,1
O95757,37,1,1,1,1,1,0,0,1,0
Q86YM7,27,1,1,1,1,1,1,0,0,0
Q16534,20,1,1,1,1,1,0,0,1,0
Q6P1K1,7,1,0,0,0,0,0,0,1,1
Q5SSJ5,68,1,1,1,1,1,0,0,1,1
Q01344,17,1,1,1,0,1,1,1,0,1
Q92598,44,1,1,1,1,1,0,0,0,0
P56537,13,1,1,0,1,0,0,0,0,0
Q13478,20,1,1,1,0,1,1,0,0,0
P05198,18,1,1,1,1,1,1,1,0,0
P09565,13,1,1,0,0,0,1,1,1,1
Q8NBZ0,31,1,1,1,1,1,0,1,1,1
Q8WWN9,37,1,1,1,0,0,0,1,0,0
Q9UMF0,44,1,1,1,0,0,0,1,1,1
